feature_id,property_id,feature_name,feature_value
FTR-17764,PRP-4432,new_roof,1
FTR-17765,PRP-4432,granite_counters,1
FTR-17766,PRP-4432,master_suite,0
FTR-17767,PRP-4432,vaulted_ceilings,1
FTR-17768,PRP-4432,walk_in_closet,0
FTR-17769,PRP-4433,granite_counters,0
FTR-17770,PRP-4433,central_ac,no
FTR-17771,PRP-4433,vaulted_ceilings,YES
FTR-17772,PRP-4434,open_floor_plan,0
FTR-17773,PRP-4434,fresh_paint,yes
FTR-17774,PRP-4434,master_suite,yes
FTR-17775,PRP-4434,vaulted_ceilings,Yes
FTR-17776,PRP-4434,updated_kitchen,no
FTR-17777,PRP-4435,stainless_appliances,no
FTR-17778,PRP-4435,smart_home,no
FTR-17779,PRP-4436,walk_in_closet,yes
FTR-17780,PRP-4436,open_floor_plan,YES
FTR-17781,PRP-4436,vaulted_ceilings,YES
FTR-17782,PRP-4436,solar_panels,1
FTR-17783,PRP-4436,granite_counters,no
FTR-17784,PRP-4437,solar_panels,no
FTR-17785,PRP-4437,central_ac,no
FTR-17786,PRP-4438,updated_kitchen,no
FTR-17787,PRP-4438,solar_panels,YES
FTR-17788,PRP-4439,granite_counters,0
FTR-17789,PRP-4439,walk_in_closet,Yes
FTR-17790,PRP-4439,updated_kitchen,no
FTR-17791,PRP-4439,new_roof,0
FTR-17792,PRP-4439,open_floor_plan,yes
FTR-17793,PRP-4440,open_floor_plan,YES
FTR-17794,PRP-4440,new_roof,no
FTR-17795,PRP-4440,smart_home,Yes
FTR-17796,PRP-4441,new_roof,0
FTR-17797,PRP-4441,solar_panels,Yes
FTR-17798,PRP-4441,fresh_paint,0
FTR-17799,PRP-4441,granite_counters,0
FTR-17800,PRP-4442,granite_counters,Yes
FTR-17801,PRP-4442,solar_panels,no
FTR-17802,PRP-4442,walk_in_closet,1
FTR-17803,PRP-4442,stainless_appliances,1
FTR-17804,PRP-4443,fireplace,1
FTR-17805,PRP-4443,smart_home,no
FTR-17806,PRP-4443,stainless_appliances,yes
FTR-17807,PRP-4444,updated_kitchen,1
FTR-17808,PRP-4444,central_ac,no
FTR-17809,PRP-4444,granite_counters,0
FTR-17810,PRP-4444,stainless_appliances,Yes
FTR-17811,PRP-4445,master_suite,Yes
FTR-17812,PRP-4445,walk_in_closet,0
FTR-17813,PRP-4446,hardwood_floors,no
FTR-17814,PRP-4446,walk_in_closet,1
FTR-17815,PRP-4446,fresh_paint,no
FTR-17816,PRP-4446,granite_counters,0
FTR-17817,PRP-4447,smart_home,yes
FTR-17818,PRP-4447,granite_counters,1
FTR-17819,PRP-4447,vaulted_ceilings,yes
FTR-17820,PRP-4448,open_floor_plan,0
FTR-17821,PRP-4448,smart_home,no
FTR-17822,PRP-4448,fresh_paint,yes
FTR-17823,PRP-4448,walk_in_closet,YES
FTR-17824,PRP-4448,hardwood_floors,yes
FTR-17825,PRP-4449,vaulted_ceilings,0
FTR-17826,PRP-4449,solar_panels,0
FTR-17827,PRP-4449,open_floor_plan,Yes
FTR-17828,PRP-4449,fireplace,0
FTR-17829,PRP-4450,open_floor_plan,no
FTR-17830,PRP-4450,fireplace,1
FTR-17831,PRP-4450,smart_home,Yes
FTR-17832,PRP-4450,walk_in_closet,0
FTR-17833,PRP-4450,central_ac,no
FTR-17834,PRP-4451,solar_panels,yes
FTR-17835,PRP-4451,stainless_appliances,1
FTR-17836,PRP-4451,smart_home,1
FTR-17837,PRP-4451,granite_counters,YES
FTR-17838,PRP-4451,hardwood_floors,0
FTR-17839,PRP-4452,fireplace,YES
FTR-17840,PRP-4452,stainless_appliances,1
FTR-17841,PRP-4453,solar_panels,yes
FTR-17842,PRP-4453,new_roof,YES
FTR-17843,PRP-4453,stainless_appliances,no
FTR-17844,PRP-4453,walk_in_closet,0
FTR-17845,PRP-4454,hardwood_floors,1
FTR-17846,PRP-4454,solar_panels,1
FTR-17847,PRP-4454,fresh_paint,0
FTR-17848,PRP-4454,master_suite,Yes
FTR-17849,PRP-4455,granite_counters,YES
FTR-17850,PRP-4455,fresh_paint,YES
FTR-17851,PRP-4455,new_roof,yes
FTR-17852,PRP-4455,central_ac,YES
FTR-17853,PRP-4455,vaulted_ceilings,Yes
FTR-17854,PRP-4456,granite_counters,1
FTR-17855,PRP-4456,central_ac,yes
FTR-17856,PRP-4456,stainless_appliances,no
FTR-17857,PRP-4456,hardwood_floors,0
FTR-17858,PRP-4456,open_floor_plan,yes
FTR-17859,PRP-4456,new_roof,yes
FTR-17860,PRP-4457,stainless_appliances,0
FTR-17861,PRP-4457,hardwood_floors,no
FTR-17862,PRP-4458,walk_in_closet,yes
FTR-17863,PRP-4458,open_floor_plan,no
FTR-17864,PRP-4458,solar_panels,no
FTR-17865,PRP-4458,central_ac,Yes
FTR-17866,PRP-4458,master_suite,yes
FTR-17867,PRP-4458,new_roof,yes
FTR-17868,PRP-4459,smart_home,1
FTR-17869,PRP-4459,central_ac,0
FTR-17870,PRP-4459,solar_panels,YES
FTR-17871,PRP-4460,stainless_appliances,no
FTR-17872,PRP-4460,new_roof,Yes
FTR-17873,PRP-4460,solar_panels,YES
FTR-17874,PRP-4460,master_suite,no
FTR-17875,PRP-4460,smart_home,1
FTR-17876,PRP-4460,central_ac,yes
FTR-17877,PRP-4461,updated_kitchen,no
FTR-17878,PRP-4461,smart_home,YES
FTR-17879,PRP-4461,central_ac,0
FTR-17880,PRP-4461,vaulted_ceilings,0
FTR-17881,PRP-4461,new_roof,no
FTR-17882,PRP-4461,fireplace,yes
FTR-17883,PRP-4462,open_floor_plan,no
FTR-17884,PRP-4462,master_suite,yes
FTR-17885,PRP-4462,vaulted_ceilings,YES
FTR-17886,PRP-4462,granite_counters,1
FTR-17887,PRP-4463,fireplace,YES
FTR-17888,PRP-4463,vaulted_ceilings,Yes
FTR-17889,PRP-4463,walk_in_closet,yes
FTR-17890,PRP-4463,stainless_appliances,yes
FTR-17891,PRP-4463,master_suite,0
FTR-17892,PRP-4464,smart_home,no
FTR-17893,PRP-4464,new_roof,yes
FTR-17894,PRP-4464,stainless_appliances,0
FTR-17895,PRP-4464,open_floor_plan,no
FTR-17896,PRP-4464,hardwood_floors,0
FTR-17897,PRP-4464,fresh_paint,Yes
FTR-17898,PRP-4465,solar_panels,0
FTR-17899,PRP-4465,central_ac,Yes
FTR-17900,PRP-4465,vaulted_ceilings,yes
FTR-17901,PRP-4465,fireplace,no
FTR-17902,PRP-4466,new_roof,0
FTR-17903,PRP-4466,master_suite,1
FTR-17904,PRP-4466,open_floor_plan,0
FTR-17905,PRP-4467,vaulted_ceilings,YES
FTR-17906,PRP-4467,central_ac,YES
FTR-17907,PRP-4467,stainless_appliances,no
FTR-17908,PRP-4467,fireplace,yes
FTR-17909,PRP-4467,solar_panels,YES
FTR-17910,PRP-4468,fireplace,Yes
FTR-17911,PRP-4468,stainless_appliances,Yes
FTR-17912,PRP-4468,central_ac,1
FTR-17913,PRP-4468,walk_in_closet,Yes
FTR-17914,PRP-4468,new_roof,1
FTR-17915,PRP-4469,vaulted_ceilings,YES
FTR-17916,PRP-4469,master_suite,1
FTR-17917,PRP-4469,central_ac,Yes
FTR-17918,PRP-4470,solar_panels,no
FTR-17919,PRP-4470,vaulted_ceilings,0
FTR-17920,PRP-4470,hardwood_floors,0
FTR-17921,PRP-4471,smart_home,YES
FTR-17922,PRP-4471,walk_in_closet,no
FTR-17923,PRP-4471,central_ac,no
FTR-17924,PRP-4471,stainless_appliances,1
FTR-17925,PRP-4471,granite_counters,Yes
FTR-17926,PRP-4471,updated_kitchen,1
FTR-17927,PRP-4472,smart_home,Yes
FTR-17928,PRP-4472,granite_counters,no
FTR-17929,PRP-4472,master_suite,YES
FTR-17930,PRP-4472,open_floor_plan,0
FTR-17931,PRP-4473,updated_kitchen,YES
FTR-17932,PRP-4473,open_floor_plan,1
FTR-17933,PRP-4473,central_ac,Yes
FTR-17934,PRP-4474,vaulted_ceilings,Yes
FTR-17935,PRP-4474,updated_kitchen,no
FTR-17936,PRP-4474,open_floor_plan,YES
FTR-17937,PRP-4475,master_suite,no
FTR-17938,PRP-4475,hardwood_floors,1
FTR-17939,PRP-4476,granite_counters,Yes
FTR-17940,PRP-4476,hardwood_floors,0
FTR-17941,PRP-4477,fireplace,no
FTR-17942,PRP-4477,smart_home,yes
FTR-17943,PRP-4477,walk_in_closet,yes
FTR-17944,PRP-4478,solar_panels,YES
FTR-17945,PRP-4478,fresh_paint,yes
FTR-17946,PRP-4478,vaulted_ceilings,1
FTR-17947,PRP-4478,smart_home,1
FTR-17948,PRP-4479,smart_home,YES
FTR-17949,PRP-4479,fireplace,0
FTR-17950,PRP-4480,fireplace,0
FTR-17951,PRP-4480,updated_kitchen,0
FTR-17952,PRP-4480,vaulted_ceilings,no
FTR-17953,PRP-4480,open_floor_plan,Yes
FTR-17954,PRP-4480,fresh_paint,0
FTR-17955,PRP-4481,fresh_paint,YES
FTR-17956,PRP-4481,new_roof,YES
FTR-17957,PRP-4482,fresh_paint,yes
FTR-17958,PRP-4482,vaulted_ceilings,YES
FTR-17959,PRP-4483,stainless_appliances,YES
FTR-17960,PRP-4483,new_roof,no
FTR-17961,PRP-4483,smart_home,no
FTR-17962,PRP-4483,vaulted_ceilings,no
FTR-17963,PRP-4484,fireplace,0
FTR-17964,PRP-4484,stainless_appliances,YES
FTR-17965,PRP-4485,fresh_paint,1
FTR-17966,PRP-4485,master_suite,Yes
FTR-17967,PRP-4485,stainless_appliances,no
FTR-17968,PRP-4485,hardwood_floors,1
FTR-17969,PRP-4485,central_ac,yes
FTR-17970,PRP-4485,fireplace,yes
FTR-17971,PRP-4486,hardwood_floors,Yes
FTR-17972,PRP-4486,granite_counters,0
FTR-17973,PRP-4486,smart_home,YES
FTR-17974,PRP-4486,updated_kitchen,YES
FTR-17975,PRP-4486,master_suite,YES
FTR-17976,PRP-4486,new_roof,YES
FTR-17977,PRP-4487,stainless_appliances,0
FTR-17978,PRP-4487,new_roof,1
FTR-17979,PRP-4487,solar_panels,Yes
FTR-17980,PRP-4487,central_ac,0
FTR-17981,PRP-4487,updated_kitchen,Yes
FTR-17982,PRP-4488,hardwood_floors,1
FTR-17983,PRP-4488,master_suite,yes
FTR-17984,PRP-4488,open_floor_plan,0
FTR-17985,PRP-4488,solar_panels,YES
FTR-17986,PRP-4488,updated_kitchen,no
FTR-17987,PRP-4489,vaulted_ceilings,yes
FTR-17988,PRP-4489,stainless_appliances,yes
FTR-17989,PRP-4489,open_floor_plan,Yes
FTR-17990,PRP-4489,solar_panels,Yes
FTR-17991,PRP-4489,smart_home,Yes
FTR-17992,PRP-4490,master_suite,1
FTR-17993,PRP-4490,fresh_paint,0
FTR-17994,PRP-4490,updated_kitchen,YES
FTR-17995,PRP-4490,stainless_appliances,no
FTR-17996,PRP-4490,smart_home,yes
FTR-17997,PRP-4491,new_roof,0
FTR-17998,PRP-4491,hardwood_floors,no
FTR-17999,PRP-4491,solar_panels,yes
FTR-18000,PRP-4492,central_ac,0
FTR-18001,PRP-4492,hardwood_floors,0
FTR-18002,PRP-4492,open_floor_plan,Yes
FTR-18003,PRP-4493,fresh_paint,no
FTR-18004,PRP-4493,vaulted_ceilings,no
FTR-18005,PRP-4493,open_floor_plan,1
FTR-18006,PRP-4493,master_suite,Yes
FTR-18007,PRP-4493,updated_kitchen,0
FTR-18008,PRP-4494,vaulted_ceilings,no
FTR-18009,PRP-4494,stainless_appliances,yes
FTR-18010,PRP-4494,new_roof,YES
FTR-18011,PRP-4495,smart_home,yes
FTR-18012,PRP-4495,granite_counters,Yes
FTR-18013,PRP-4495,new_roof,yes
FTR-18014,PRP-4496,vaulted_ceilings,no
FTR-18015,PRP-4496,stainless_appliances,0
FTR-18016,PRP-4497,updated_kitchen,Yes
FTR-18017,PRP-4497,new_roof,YES
FTR-18018,PRP-4498,fresh_paint,Yes
FTR-18019,PRP-4498,hardwood_floors,no
FTR-18020,PRP-4498,solar_panels,1
FTR-18021,PRP-4498,central_ac,0
FTR-18022,PRP-4498,updated_kitchen,no
FTR-18023,PRP-4498,open_floor_plan,0
FTR-18024,PRP-4499,hardwood_floors,0
FTR-18025,PRP-4499,updated_kitchen,0
FTR-18026,PRP-4499,stainless_appliances,YES
FTR-18027,PRP-4499,central_ac,no
FTR-18028,PRP-4499,smart_home,0
FTR-18029,PRP-4499,master_suite,YES
FTR-18030,PRP-4500,updated_kitchen,Yes
FTR-18031,PRP-4500,vaulted_ceilings,1
FTR-18032,PRP-4500,fresh_paint,no
FTR-18033,PRP-4500,open_floor_plan,no
FTR-18034,PRP-4500,fireplace,0
FTR-18035,PRP-4501,solar_panels,yes
FTR-18036,PRP-4501,granite_counters,0
FTR-18037,PRP-4501,vaulted_ceilings,YES
FTR-18038,PRP-4501,stainless_appliances,Yes
FTR-18039,PRP-4501,open_floor_plan,yes
FTR-18040,PRP-4501,fresh_paint,yes
FTR-18041,PRP-4502,fresh_paint,yes
FTR-18042,PRP-4502,stainless_appliances,1
FTR-18043,PRP-4503,stainless_appliances,1
FTR-18044,PRP-4503,walk_in_closet,YES
FTR-18045,PRP-4503,solar_panels,no
FTR-18046,PRP-4503,master_suite,yes
FTR-18047,PRP-4504,central_ac,yes
FTR-18048,PRP-4504,stainless_appliances,1
FTR-18049,PRP-4504,master_suite,no
FTR-18050,PRP-4504,vaulted_ceilings,YES
FTR-18051,PRP-4505,fresh_paint,0
FTR-18052,PRP-4505,open_floor_plan,yes
FTR-18053,PRP-4505,solar_panels,Yes
FTR-18054,PRP-4505,fireplace,yes
FTR-18055,PRP-4505,stainless_appliances,no
FTR-18056,PRP-4506,new_roof,no
FTR-18057,PRP-4506,hardwood_floors,0
FTR-18058,PRP-4506,smart_home,Yes
FTR-18059,PRP-4506,granite_counters,Yes
FTR-18060,PRP-4506,central_ac,Yes
FTR-18061,PRP-4506,fireplace,1
FTR-18062,PRP-4507,master_suite,yes
FTR-18063,PRP-4507,central_ac,Yes
FTR-18064,PRP-4507,smart_home,Yes
FTR-18065,PRP-4507,fireplace,YES
FTR-18066,PRP-4507,open_floor_plan,yes
FTR-18067,PRP-4507,vaulted_ceilings,yes
FTR-18068,PRP-4508,open_floor_plan,yes
FTR-18069,PRP-4508,fresh_paint,0
FTR-18070,PRP-4508,fireplace,1
FTR-18071,PRP-4509,central_ac,1
FTR-18072,PRP-4509,open_floor_plan,0
FTR-18073,PRP-4509,hardwood_floors,0
FTR-18074,PRP-4509,stainless_appliances,1
FTR-18075,PRP-4509,smart_home,0
FTR-18076,PRP-4510,solar_panels,yes
FTR-18077,PRP-4510,walk_in_closet,no
FTR-18078,PRP-4511,fireplace,1
FTR-18079,PRP-4511,master_suite,yes
FTR-18080,PRP-4511,central_ac,YES
FTR-18081,PRP-4512,vaulted_ceilings,yes
FTR-18082,PRP-4512,central_ac,Yes
FTR-18083,PRP-4513,hardwood_floors,no
FTR-18084,PRP-4513,fresh_paint,1
FTR-18085,PRP-4514,walk_in_closet,no
FTR-18086,PRP-4514,central_ac,yes
FTR-18087,PRP-4515,solar_panels,yes
FTR-18088,PRP-4515,new_roof,yes
FTR-18089,PRP-4515,walk_in_closet,1
FTR-18090,PRP-4516,solar_panels,yes
FTR-18091,PRP-4516,master_suite,no
FTR-18092,PRP-4516,central_ac,yes
FTR-18093,PRP-4517,central_ac,0
FTR-18094,PRP-4517,open_floor_plan,no
FTR-18095,PRP-4517,master_suite,0
FTR-18096,PRP-4517,stainless_appliances,yes
FTR-18097,PRP-4517,fresh_paint,0
FTR-18098,PRP-4517,smart_home,Yes
FTR-18099,PRP-4518,hardwood_floors,YES
FTR-18100,PRP-4518,stainless_appliances,no
FTR-18101,PRP-4518,updated_kitchen,yes
FTR-18102,PRP-4518,central_ac,yes
FTR-18103,PRP-4518,walk_in_closet,yes
FTR-18104,PRP-4519,vaulted_ceilings,yes
FTR-18105,PRP-4519,solar_panels,1
FTR-18106,PRP-4519,walk_in_closet,no
FTR-18107,PRP-4520,open_floor_plan,Yes
FTR-18108,PRP-4520,solar_panels,0
FTR-18109,PRP-4520,smart_home,Yes
FTR-18110,PRP-4520,granite_counters,0
FTR-18111,PRP-4520,fireplace,yes
FTR-18112,PRP-4521,master_suite,0
FTR-18113,PRP-4521,open_floor_plan,YES
FTR-18114,PRP-4521,vaulted_ceilings,Yes
FTR-18115,PRP-4521,updated_kitchen,1
FTR-18116,PRP-4521,fresh_paint,Yes
FTR-18117,PRP-4522,fresh_paint,YES
FTR-18118,PRP-4522,walk_in_closet,YES
FTR-18119,PRP-4523,solar_panels,no
FTR-18120,PRP-4523,master_suite,YES
FTR-18121,PRP-4523,open_floor_plan,YES
FTR-18122,PRP-4524,updated_kitchen,no
FTR-18123,PRP-4524,stainless_appliances,no
FTR-18124,PRP-4524,walk_in_closet,yes
FTR-18125,PRP-4525,central_ac,0
FTR-18126,PRP-4525,stainless_appliances,Yes
FTR-18127,PRP-4525,new_roof,1
FTR-18128,PRP-4526,master_suite,YES
FTR-18129,PRP-4526,granite_counters,1
FTR-18130,PRP-4526,vaulted_ceilings,no
FTR-18131,PRP-4526,fireplace,YES
FTR-18132,PRP-4526,smart_home,0
FTR-18133,PRP-4526,fresh_paint,Yes
FTR-18134,PRP-4527,fireplace,1
FTR-18135,PRP-4527,new_roof,1
FTR-18136,PRP-4527,stainless_appliances,0
FTR-18137,PRP-4528,updated_kitchen,yes
FTR-18138,PRP-4528,solar_panels,no
FTR-18139,PRP-4528,fresh_paint,no
FTR-18140,PRP-4528,stainless_appliances,0
FTR-18141,PRP-4529,stainless_appliances,1
FTR-18142,PRP-4529,master_suite,yes
FTR-18143,PRP-4529,updated_kitchen,YES
FTR-18144,PRP-4529,open_floor_plan,Yes
FTR-18145,PRP-4529,fresh_paint,no
FTR-18146,PRP-4529,walk_in_closet,no
FTR-18147,PRP-4530,smart_home,no
FTR-18148,PRP-4530,master_suite,1
FTR-18149,PRP-4530,vaulted_ceilings,1
FTR-18150,PRP-4530,stainless_appliances,YES
FTR-18151,PRP-4530,central_ac,YES
FTR-18152,PRP-4530,new_roof,no
FTR-18153,PRP-4531,vaulted_ceilings,yes
FTR-18154,PRP-4531,master_suite,Yes
FTR-18155,PRP-4531,fireplace,yes
FTR-18156,PRP-4531,hardwood_floors,Yes
FTR-18157,PRP-4532,solar_panels,YES
FTR-18158,PRP-4532,smart_home,Yes
FTR-18159,PRP-4532,open_floor_plan,YES
FTR-18160,PRP-4532,fresh_paint,yes
FTR-18161,PRP-4533,solar_panels,Yes
FTR-18162,PRP-4533,granite_counters,1
FTR-18163,PRP-4533,central_ac,yes
FTR-18164,PRP-4533,hardwood_floors,yes
FTR-18165,PRP-4533,updated_kitchen,0
FTR-18166,PRP-4533,fresh_paint,Yes
FTR-18167,PRP-4534,open_floor_plan,0
FTR-18168,PRP-4534,new_roof,YES
FTR-18169,PRP-4535,granite_counters,yes
FTR-18170,PRP-4535,open_floor_plan,yes
FTR-18171,PRP-4535,fireplace,YES
FTR-18172,PRP-4536,open_floor_plan,no
FTR-18173,PRP-4536,granite_counters,yes
FTR-18174,PRP-4536,fireplace,YES
FTR-18175,PRP-4536,updated_kitchen,no
FTR-18176,PRP-4537,stainless_appliances,YES
FTR-18177,PRP-4537,vaulted_ceilings,Yes
FTR-18178,PRP-4537,walk_in_closet,no
FTR-18179,PRP-4537,updated_kitchen,0
FTR-18180,PRP-4538,open_floor_plan,no
FTR-18181,PRP-4538,central_ac,YES
FTR-18182,PRP-4539,solar_panels,YES
FTR-18183,PRP-4539,walk_in_closet,1
FTR-18184,PRP-4539,fireplace,YES
FTR-18185,PRP-4540,master_suite,yes
FTR-18186,PRP-4540,fresh_paint,yes
FTR-18187,PRP-4540,solar_panels,yes
FTR-18188,PRP-4540,updated_kitchen,Yes
FTR-18189,PRP-4540,fireplace,1
FTR-18190,PRP-4540,new_roof,yes
FTR-18191,PRP-4541,fireplace,1
FTR-18192,PRP-4541,solar_panels,YES
FTR-18193,PRP-4541,new_roof,1
FTR-18194,PRP-4541,hardwood_floors,YES
FTR-18195,PRP-4541,walk_in_closet,no
FTR-18196,PRP-4541,vaulted_ceilings,0
FTR-18197,PRP-4542,granite_counters,no
FTR-18198,PRP-4542,central_ac,0
FTR-18199,PRP-4543,vaulted_ceilings,YES
FTR-18200,PRP-4543,granite_counters,Yes
FTR-18201,PRP-4543,walk_in_closet,no
FTR-18202,PRP-4543,central_ac,Yes
FTR-18203,PRP-4544,master_suite,yes
FTR-18204,PRP-4544,central_ac,0
FTR-18205,PRP-4544,fireplace,yes
FTR-18206,PRP-4544,vaulted_ceilings,0
FTR-18207,PRP-4545,fireplace,yes
FTR-18208,PRP-4545,updated_kitchen,1
FTR-18209,PRP-4546,new_roof,Yes
FTR-18210,PRP-4546,updated_kitchen,0
FTR-18211,PRP-4546,master_suite,yes
FTR-18212,PRP-4547,vaulted_ceilings,yes
FTR-18213,PRP-4547,master_suite,yes
FTR-18214,PRP-4547,updated_kitchen,Yes
FTR-18215,PRP-4548,fresh_paint,yes
FTR-18216,PRP-4548,hardwood_floors,1
FTR-18217,PRP-4549,solar_panels,0
FTR-18218,PRP-4549,hardwood_floors,0
FTR-18219,PRP-4550,smart_home,yes
FTR-18220,PRP-4550,granite_counters,no
FTR-18221,PRP-4550,hardwood_floors,no
FTR-18222,PRP-4550,central_ac,YES
FTR-18223,PRP-4551,walk_in_closet,YES
FTR-18224,PRP-4551,open_floor_plan,0
FTR-18225,PRP-4551,master_suite,Yes
FTR-18226,PRP-4551,fresh_paint,no
FTR-18227,PRP-4551,updated_kitchen,YES
FTR-18228,PRP-4551,solar_panels,yes
FTR-18229,PRP-4552,vaulted_ceilings,0
FTR-18230,PRP-4552,open_floor_plan,0
FTR-18231,PRP-4553,vaulted_ceilings,1
FTR-18232,PRP-4553,new_roof,1
FTR-18233,PRP-4553,granite_counters,yes
FTR-18234,PRP-4553,hardwood_floors,yes
FTR-18235,PRP-4553,updated_kitchen,0
FTR-18236,PRP-4553,solar_panels,no
FTR-18237,PRP-4554,smart_home,YES
FTR-18238,PRP-4554,central_ac,Yes
FTR-18239,PRP-4555,smart_home,yes
FTR-18240,PRP-4555,solar_panels,0
FTR-18241,PRP-4555,stainless_appliances,yes
FTR-18242,PRP-4555,updated_kitchen,1
FTR-18243,PRP-4555,hardwood_floors,no
FTR-18244,PRP-4555,new_roof,Yes
FTR-18245,PRP-4556,smart_home,Yes
FTR-18246,PRP-4556,fireplace,YES
FTR-18247,PRP-4556,master_suite,Yes
FTR-18248,PRP-4557,solar_panels,YES
FTR-18249,PRP-4557,walk_in_closet,YES
FTR-18250,PRP-4558,updated_kitchen,yes
FTR-18251,PRP-4558,smart_home,Yes
FTR-18252,PRP-4558,stainless_appliances,0
FTR-18253,PRP-4558,hardwood_floors,YES
FTR-18254,PRP-4558,master_suite,yes
FTR-18255,PRP-4558,vaulted_ceilings,Yes
FTR-18256,PRP-4559,stainless_appliances,1
FTR-18257,PRP-4559,walk_in_closet,1
FTR-18258,PRP-4559,central_ac,yes
FTR-18259,PRP-4560,hardwood_floors,0
FTR-18260,PRP-4560,stainless_appliances,yes
FTR-18261,PRP-4560,granite_counters,0
FTR-18262,PRP-4560,open_floor_plan,YES
FTR-18263,PRP-4561,hardwood_floors,YES
FTR-18264,PRP-4561,new_roof,1
FTR-18265,PRP-4561,granite_counters,YES
FTR-18266,PRP-4562,vaulted_ceilings,YES
FTR-18267,PRP-4562,walk_in_closet,Yes
FTR-18268,PRP-4562,updated_kitchen,YES
FTR-18269,PRP-4562,master_suite,yes
FTR-18270,PRP-4562,new_roof,1
FTR-18271,PRP-4563,updated_kitchen,no
FTR-18272,PRP-4563,fresh_paint,no
FTR-18273,PRP-4563,granite_counters,YES
FTR-18274,PRP-4563,central_ac,0
FTR-18275,PRP-4564,master_suite,Yes
FTR-18276,PRP-4564,fireplace,0
FTR-18277,PRP-4565,solar_panels,0
FTR-18278,PRP-4565,smart_home,yes
FTR-18279,PRP-4565,stainless_appliances,0
FTR-18280,PRP-4566,smart_home,0
FTR-18281,PRP-4566,stainless_appliances,no
FTR-18282,PRP-4566,solar_panels,YES
FTR-18283,PRP-4567,granite_counters,1
FTR-18284,PRP-4567,master_suite,YES
FTR-18285,PRP-4567,hardwood_floors,no
FTR-18286,PRP-4567,open_floor_plan,1
FTR-18287,PRP-4567,solar_panels,1
FTR-18288,PRP-4567,vaulted_ceilings,no
FTR-18289,PRP-4568,hardwood_floors,1
FTR-18290,PRP-4568,updated_kitchen,Yes
FTR-18291,PRP-4569,walk_in_closet,YES
FTR-18292,PRP-4569,smart_home,YES
FTR-18293,PRP-4569,central_ac,no
FTR-18294,PRP-4569,vaulted_ceilings,0
FTR-18295,PRP-4569,stainless_appliances,Yes
FTR-18296,PRP-4570,fireplace,no
FTR-18297,PRP-4570,central_ac,YES
FTR-18298,PRP-4570,new_roof,YES
FTR-18299,PRP-4570,solar_panels,YES
FTR-18300,PRP-4570,hardwood_floors,Yes
FTR-18301,PRP-4570,updated_kitchen,Yes
FTR-18302,PRP-4571,central_ac,YES
FTR-18303,PRP-4571,walk_in_closet,yes
FTR-18304,PRP-4571,fresh_paint,yes
FTR-18305,PRP-4571,stainless_appliances,0
FTR-18306,PRP-4572,hardwood_floors,1
FTR-18307,PRP-4572,updated_kitchen,yes
FTR-18308,PRP-4572,central_ac,0
FTR-18309,PRP-4573,open_floor_plan,1
FTR-18310,PRP-4573,fresh_paint,yes
FTR-18311,PRP-4573,master_suite,yes
FTR-18312,PRP-4573,updated_kitchen,Yes
FTR-18313,PRP-4574,smart_home,yes
FTR-18314,PRP-4574,open_floor_plan,yes
FTR-18315,PRP-4574,hardwood_floors,YES
FTR-18316,PRP-4574,solar_panels,yes
FTR-18317,PRP-4574,central_ac,0
FTR-18318,PRP-4574,master_suite,no
FTR-18319,PRP-4575,walk_in_closet,no
FTR-18320,PRP-4575,fireplace,yes
FTR-18321,PRP-4575,new_roof,YES
FTR-18322,PRP-4575,hardwood_floors,yes
FTR-18323,PRP-4576,central_ac,no
FTR-18324,PRP-4576,fireplace,no
FTR-18325,PRP-4576,hardwood_floors,yes
FTR-18326,PRP-4577,fresh_paint,yes
FTR-18327,PRP-4577,vaulted_ceilings,Yes
FTR-18328,PRP-4577,master_suite,YES
FTR-18329,PRP-4578,new_roof,no
FTR-18330,PRP-4578,fireplace,no
FTR-18331,PRP-4578,master_suite,no
FTR-18332,PRP-4578,vaulted_ceilings,0
FTR-18333,PRP-4579,master_suite,YES
FTR-18334,PRP-4579,smart_home,1
FTR-18335,PRP-4579,open_floor_plan,no
FTR-18336,PRP-4579,walk_in_closet,yes
FTR-18337,PRP-4579,new_roof,yes
FTR-18338,PRP-4579,updated_kitchen,0
FTR-18339,PRP-4580,fresh_paint,0
FTR-18340,PRP-4580,granite_counters,Yes
FTR-18341,PRP-4580,vaulted_ceilings,0
FTR-18342,PRP-4581,granite_counters,Yes
FTR-18343,PRP-4581,fresh_paint,YES
FTR-18344,PRP-4581,solar_panels,0
FTR-18345,PRP-4581,fireplace,no
FTR-18346,PRP-4582,fresh_paint,Yes
FTR-18347,PRP-4582,open_floor_plan,0
FTR-18348,PRP-4582,stainless_appliances,YES
FTR-18349,PRP-4582,hardwood_floors,no
FTR-18350,PRP-4583,updated_kitchen,Yes
FTR-18351,PRP-4583,hardwood_floors,no
FTR-18352,PRP-4583,fireplace,no
FTR-18353,PRP-4584,central_ac,Yes
FTR-18354,PRP-4584,walk_in_closet,1
FTR-18355,PRP-4585,updated_kitchen,0
FTR-18356,PRP-4585,central_ac,YES
FTR-18357,PRP-4585,walk_in_closet,1
FTR-18358,PRP-4585,new_roof,no
FTR-18359,PRP-4586,solar_panels,Yes
FTR-18360,PRP-4586,vaulted_ceilings,0
