transaction_id,listing_id,buyer_id,agent_id,sale_price,sale_date,closing_date,commission_amount,transaction_status,financing_type,inspection_passed
TXN-03929,LST-0767,BYR-2774,AGT-0258,2215903.23,2023-08-16,2023-09-19,101969.91,Pending,Conventional,True
TXN-03930,LST-3509,BYR-1567,AGT-0205,1225289.17,2021-10-07,2021-11-13,62545.89,Pending,FHA,True
TXN-03931,LST-3871,BYR-3673,AGT-0004,2684545.83,2023-07-15,2023-08-19,115407.08,Cancelled,Conventional,False
TXN-03932,LST-2695,BYR-0352,AGT-0264,2476031.43,2024-04-06,2024-04-29,147600.96,Completed,Cash,True
TXN-03933,LST-1215,BYR-3886,AGT-0044,389194.51,2021-02-06,2021-03-04,18940.04,Cancelled,Conventional,True
TXN-03934,LST-0788,BYR-1619,AGT-0021,958562.13,2022-09-30,2022-11-05,50813.27,Cancelled,Cash,True
TXN-03935,LST-2428,BYR-0434,AGT-0189,1015812.76,2020-09-24,2020-11-02,38596.34,Pending,Conventional,True
TXN-03936,LST-5448,BYR-1586,AGT-0190,1322890.11,2022-10-22,2022-11-20,67843.65,Pending,FHA,False
TXN-03937,LST-5127,BYR-3621,AGT-0266,2181883.13,2021-04-29,2021-05-28,129676.49,Pending,Cash,True
TXN-03938,LST-2296,BYR-0602,AGT-0240,2438911.5,2021-06-16,2021-07-13,124974.2,Cancelled,VA,False
TXN-03939,LST-5289,BYR-3655,AGT-0007,154383.64,2021-06-10,2021-07-03,5188.57,,Cash,True
TXN-03940,LST-4509,BYR-3407,AGT-0270,975772.21,2023-12-14,2024-01-11,26813.85,Pending,Conventional,True
TXN-03941,LST-0787,BYR-0008,AGT-0175,992631.4,2022-09-02,2022-10-01,49206.06,Pending,Conventional,True
TXN-03942,LST-2587,BYR-3767,AGT-0078,2089258.49,2021-05-14,2021-06-23,118541.76,Pending,Conventional,False
TXN-03943,LST-0218,BYR-2907,AGT-0229,1630860.76,2023-05-25,2023-07-04,57808.49,Pending,FHA,True
TXN-03944,LST-0259,BYR-0949,AGT-0234,2372024.66,2024-09-19,2024-10-17,105262.96,Cancelled,Conventional,False
TXN-03945,LST-0548,BYR-2646,AGT-0015,1953872.93,2022-06-10,2022-07-17,53841.38,Cancelled,Conventional,True
TXN-03946,LST-4001,BYR-3053,AGT-0286,2389491.2,2024-06-30,2024-08-12,113131.15,Cancelled,FHA,True
TXN-03947,LST-1520,BYR-3157,AGT-0248,511063.08,2022-05-15,2022-06-22,29777.46,Completed,FHA,True
TXN-03948,LST-4926,BYR-1608,AGT-0142,151386.92,2024-07-25,2024-08-09,8325.05,Cancelled,Conventional,True
TXN-03949,LST-2984,BYR-2966,AGT-0270,2519790.04,2023-04-10,2023-05-08,122331.69,Cancelled,Conventional,False
TXN-03950,LST-1931,BYR-2894,AGT-0150,1541191.87,2024-01-13,2024-02-14,80489.18,,Jumbo,True
TXN-03951,LST-5690,BYR-1805,AGT-0080,1495068.28,2021-11-03,2021-12-09,40948.91,Completed,VA,True
TXN-03952,LST-0567,BYR-2816,AGT-0011,1313107.51,2023-09-14,2023-10-26,67900.39,Completed,Conventional,False
TXN-03953,LST-1150,BYR-0658,AGT-0138,1477920.25,2020-04-06,2020-05-18,58033.35,Pending,Cash,True
TXN-03954,LST-0055,BYR-2614,AGT-0156,2572595.12,2021-08-03,2021-08-30,142872.82,Cancelled,Jumbo,True
TXN-03955,LST-5903,BYR-3414,AGT-0008,665457.84,2021-03-17,2021-04-22,35720.68,Cancelled,VA,False
TXN-03956,LST-5262,BYR-0283,AGT-0165,547190.24,2023-06-03,2023-07-01,18363.46,Pending,FHA,True
TXN-03957,LST-1101,BYR-1825,AGT-0079,845576.23,2024-05-25,2024-06-27,46333.64,Cancelled,VA,True
TXN-03958,LST-5401,BYR-3330,AGT-0158,2729963.64,2021-01-22,2021-03-05,93601.71,Cancelled,VA,True
TXN-03959,LST-2649,BYR-1866,AGT-0142,1474197.52,2021-10-25,2021-11-22,74361.87,Cancelled,Conventional,True
TXN-03960,LST-0331,BYR-0795,AGT-0156,2296092.95,2023-07-16,2023-08-03,72130.97,Completed,FHA,True
TXN-03961,LST-3003,BYR-1387,AGT-0131,2637783.47,2023-11-26,2024-01-02,68553.27,Completed,VA,False
TXN-03962,LST-4682,BYR-0039,AGT-0251,558408.18,2023-07-07,2023-08-03,15057.19,Pending,FHA,True
TXN-03963,LST-4980,BYR-1583,AGT-0247,1302439.63,2024-07-18,2024-08-02,66656.62,Cancelled,Conventional,True
TXN-03964,LST-0497,BYR-1907,AGT-0297,1309730.92,2021-06-27,2021-07-19,62249.02,Pending,Cash,False
TXN-03965,LST-4906,BYR-1851,AGT-0094,1400683.92,2022-03-27,2022-04-15,44549.52,Cancelled,Conventional,True
TXN-03966,LST-4625,BYR-0072,AGT-0004,1963870.01,2021-11-15,2021-12-12,115961.44,Pending,VA,True
TXN-03967,LST-3587,BYR-0811,AGT-0021,1767798.09,2020-10-16,2020-11-14,73452.2,Pending,Cash,False
TXN-03968,LST-2813,BYR-0653,AGT-0201,1047817.18,2020-04-10,2020-05-05,50612.98,Completed,Conventional,False
TXN-03969,LST-3085,BYR-3528,AGT-0166,1804973.54,2022-01-08,2022-02-21,56401.58,Completed,Conventional,True
TXN-03970,LST-5217,BYR-2123,AGT-0137,1448937.64,2022-04-09,2022-05-23,59732.6,,Cash,False
TXN-03971,LST-0128,BYR-0426,AGT-0186,2729539.25,2021-08-03,2021-09-05,137453.1,Completed,Conventional,False
TXN-03972,LST-4212,BYR-1475,AGT-0030,1757930.44,2021-04-21,2021-05-13,104488.55,Pending,Cash,False
TXN-03973,LST-3676,BYR-0672,AGT-0239,423226.19,2023-08-06,2023-09-16,10635.06,Cancelled,Cash,True
TXN-03974,LST-0361,BYR-3946,AGT-0174,2145593.6,2024-07-10,2024-08-08,55601.48,Cancelled,Conventional,False
TXN-03975,LST-4045,BYR-1459,AGT-0067,1348720.03,2023-05-29,2023-06-19,77445.88,Cancelled,Conventional,True
TXN-03976,LST-3613,BYR-1939,AGT-0250,1215335.39,2022-10-02,2022-11-15,42019.99,Pending,Conventional,True
TXN-03977,LST-0156,BYR-0814,AGT-0284,2110597.73,2021-03-16,2021-04-03,62892.99,Pending,FHA,True
TXN-03978,LST-0115,BYR-1696,AGT-0086,1740829.62,2021-06-14,2021-06-30,57694.09,Pending,Conventional,True
TXN-03979,LST-2584,BYR-2977,AGT-0096,1146651.34,2023-08-21,2023-09-14,43610.13,Cancelled,VA,True
TXN-03980,LST-3691,BYR-2071,AGT-0266,1303146.92,2022-07-07,2022-07-25,76539.27,Completed,Cash,True
TXN-03981,LST-5823,BYR-0327,AGT-0057,868532.35,2024-07-20,2024-08-14,45702.76,Pending,Conventional,True
TXN-03982,LST-4097,BYR-3179,AGT-0111,812331.89,2024-11-13,2024-12-01,38620.17,Pending,Cash,True
TXN-03983,LST-5939,BYR-3710,AGT-0108,1847398.13,2021-11-26,2022-01-06,64484.08,Cancelled,Jumbo,True
TXN-03984,LST-4047,BYR-0600,AGT-0066,2051464.44,2021-05-18,2021-06-19,69203.94,Cancelled,VA,True
TXN-03985,LST-3251,BYR-1399,AGT-0006,572010.49,2020-08-20,2020-10-02,32442.84,Completed,Conventional,True
TXN-03986,LST-1912,BYR-2089,AGT-0151,1096759.72,2023-04-14,2023-05-27,41723.57,Cancelled,Conventional,True
TXN-03987,LST-2163,BYR-3653,AGT-0134,148189.42,2024-09-14,2024-10-26,6695.33,Cancelled,Conventional,True
TXN-03988,LST-5502,BYR-3587,AGT-0274,2272536.39,2020-07-12,2020-08-12,135718.56,Cancelled,USDA,False
TXN-03989,LST-3536,BYR-0958,AGT-0216,804820.03,2020-09-09,2020-10-16,34713.6,Pending,Conventional,True
TXN-03990,LST-2609,BYR-2821,AGT-0078,1485909.47,2022-01-14,2022-02-08,60260.58,Cancelled,Jumbo,True
TXN-03991,LST-2384,BYR-2632,AGT-0119,2035207.58,2020-11-21,2020-12-28,81263.41,Completed,VA,False
TXN-03992,LST-0439,BYR-3400,AGT-0269,2421006.05,2020-05-20,2020-06-24,87868.8,Completed,VA,True
TXN-03993,LST-3273,BYR-1602,AGT-0103,356235.05,2020-10-25,2020-11-16,18278.2,Pending,Conventional,True
TXN-03994,LST-0962,BYR-0708,AGT-0047,1489810.22,2021-01-15,2021-02-24,70801.16,Cancelled,Conventional,False
TXN-03995,LST-2438,BYR-0791,AGT-0227,1471199.33,2020-07-27,2020-08-18,54584.75,Completed,Conventional,True
TXN-03996,LST-3406,BYR-1714,AGT-0124,2530524.05,2022-04-11,2022-04-29,70214.34,Cancelled,Jumbo,True
TXN-03997,LST-4706,BYR-2921,AGT-0300,1291127.28,2020-08-26,2020-09-11,44940.55,Completed,Conventional,True
TXN-03998,LST-5150,BYR-3313,AGT-0289,1988062.6,2022-03-04,2022-04-03,69940.83,Pending,Conventional,False
TXN-03999,LST-0331,BYR-3922,AGT-0216,2017188.53,2023-03-06,2023-04-12,66488.31,Pending,VA,True
TXN-04000,LST-5378,BYR-0254,AGT-0101,1551746.42,2022-10-05,2022-11-11,59949.21,Pending,Jumbo,True
TXN-04001,LST-3648,BYR-0040,AGT-0254,1434915.27,2021-01-20,2021-02-26,73027.04,Pending,Conventional,False
TXN-04002,LST-5757,BYR-3912,AGT-0229,1429658.17,2021-06-19,2021-07-13,70926.34,Cancelled,Cash,True
TXN-04003,LST-0553,BYR-2846,AGT-0189,2604828.4,2023-09-11,2023-10-22,129931.71,Pending,Cash,True
TXN-04004,LST-2159,BYR-0633,AGT-0219,2275867.89,2023-02-18,2023-03-12,96178.39,Cancelled,Conventional,True
TXN-04005,LST-3693,BYR-2545,AGT-0185,1839238.33,2024-08-06,2024-09-20,56310.49,Pending,Conventional,True
TXN-04006,LST-2118,BYR-1072,AGT-0124,964030.3,2021-01-16,2021-02-11,36633.34,Cancelled,Conventional,True
TXN-04007,LST-5690,BYR-3518,AGT-0054,1462019.65,2022-02-06,2022-02-26,77617.04,Cancelled,FHA,False
TXN-04008,LST-1660,BYR-0659,AGT-0192,1357953.09,2021-07-12,2021-07-28,71423.92,Completed,Conventional,True
TXN-04009,LST-0773,BYR-3314,AGT-0253,827203.61,2021-03-07,2021-04-01,32338.73,Cancelled,Cash,True
TXN-04010,LST-1101,BYR-2653,AGT-0009,796489.15,2024-07-10,2024-08-03,27426.68,Pending,FHA,True
TXN-04011,LST-3960,BYR-1070,AGT-0116,235506.01,2022-06-14,2022-07-02,8788.36,Completed,Conventional,False
TXN-04012,LST-3048,BYR-0090,AGT-0032,2091705.72,2023-12-08,2024-01-02,114374.58,Pending,Conventional,True
TXN-04013,LST-2572,BYR-1063,AGT-0014,771427.96,2024-10-06,2024-11-13,28432.42,Completed,Cash,True
TXN-04014,LST-4016,BYR-0909,AGT-0005,1316412.31,2024-06-07,2024-07-12,76647.93,Cancelled,Conventional,True
TXN-04015,LST-4433,BYR-2678,AGT-0082,1937814.7,2020-06-06,2020-07-09,56047.18,Completed,Conventional,True
TXN-04016,LST-2017,BYR-2632,AGT-0030,1741740.67,2023-06-08,2023-07-02,75060.58,Cancelled,Cash,True
TXN-04017,LST-4399,BYR-1912,AGT-0168,1612796.4,2022-11-08,2022-12-21,73059.3,Pending,FHA,True
TXN-04018,LST-2246,BYR-2346,AGT-0098,1567188.2,2020-07-20,2020-08-25,60357.31,Pending,Cash,False
TXN-04019,LST-5084,BYR-1242,AGT-0276,1151094.07,2024-03-18,2024-04-12,42878.58,Completed,Conventional,True
TXN-04020,LST-3571,BYR-1157,AGT-0287,1298608.74,2020-06-08,2020-07-02,54561.47,Completed,Conventional,True
TXN-04021,LST-5375,BYR-2835,AGT-0150,2921013.27,2020-08-01,2020-08-22,80536.34,Completed,Conventional,False
TXN-04022,LST-5616,BYR-2389,AGT-0149,2002686.61,2021-11-07,2021-12-10,62304.96,Pending,Jumbo,True
TXN-04023,LST-2255,BYR-1555,AGT-0255,1234375.86,2023-04-24,2023-05-25,32848.51,,Conventional,True
TXN-04024,LST-5508,BYR-2626,AGT-0185,1389130.73,2024-08-24,2024-09-30,78284.15,Pending,VA,True
TXN-04025,LST-4330,BYR-3257,AGT-0171,239802.21,2021-04-23,2021-05-23,7082.22,Pending,VA,True
TXN-04026,LST-5165,BYR-3702,AGT-0060,2012374.96,2023-05-01,2023-05-31,60056.65,Cancelled,Conventional,True
TXN-04027,LST-3657,BYR-0108,AGT-0267,2157158.86,2020-08-11,2020-08-29,98815.0,Pending,VA,True
TXN-04028,LST-5274,BYR-0358,AGT-0188,2060638.98,2020-09-11,2020-10-03,58326.36,Pending,Conventional,True
TXN-04029,LST-2937,BYR-1869,AGT-0073,1393967.62,2023-01-30,2023-02-15,65799.37,Pending,FHA,True
TXN-04030,LST-0414,BYR-2265,AGT-0158,1446407.18,2021-02-24,2021-04-05,56405.37,Cancelled,Conventional,True
TXN-04031,LST-4878,BYR-0858,AGT-0100,2065463.48,2023-09-06,2023-10-09,87567.76,Completed,Conventional,False
TXN-04032,LST-XXXX,BYR-3913,AGT-0208,471216.85,2023-05-16,2023-06-03,22561.33,Pending,Conventional,True
TXN-04033,LST-1930,BYR-2559,AGT-0084,254850.34,2024-11-19,2024-12-31,6969.81,Pending,Conventional,True
TXN-04034,LST-3324,BYR-1128,AGT-0118,1707833.82,2021-09-10,2021-10-12,62619.01,Pending,Conventional,True
TXN-04035,LST-1145,BYR-0008,AGT-0001,934729.0,2020-11-08,2020-12-05,54439.17,Completed,Cash,True
TXN-04036,LST-4210,BYR-3029,AGT-0035,1817224.58,2023-10-05,2023-11-04,101623.68,Completed,Conventional,True
TXN-04037,LST-2937,BYR-0468,AGT-0217,1494086.47,2022-11-03,2022-11-22,38457.24,Pending,VA,True
TXN-04038,LST-4653,BYR-0006,AGT-0030,1958407.76,2022-10-19,2022-11-15,93845.16,Pending,FHA,False
TXN-04039,LST-1141,BYR-1550,AGT-0249,1808423.43,2022-01-17,2022-02-03,60512.94,Pending,Cash,False
TXN-04040,LST-5619,BYR-0877,AGT-0095,1983865.55,2024-09-15,2024-10-15,109746.97,Completed,Conventional,True
TXN-04041,LST-4837,BYR-1776,AGT-0148,2032503.66,2024-10-28,2024-11-22,85736.33,,Conventional,True
TXN-04042,LST-3419,BYR-1391,AGT-0183,2238337.88,2024-02-12,2024-03-25,90365.86,Cancelled,FHA,True
TXN-04043,LST-1482,BYR-0559,AGT-0213,144968.12,2023-10-05,2023-11-10,6427.19,Pending,VA,True
TXN-04044,LST-1634,BYR-2427,AGT-0098,1751747.23,2024-07-11,2024-08-08,87657.66,Pending,Conventional,True
TXN-04045,LST-0813,BYR-1092,AGT-0002,951117.2,2022-05-30,2022-07-07,35567.31,Pending,Conventional,True
TXN-04046,LST-1512,BYR-3551,AGT-0060,1321650.18,2021-12-03,2022-01-04,69544.58,,Conventional,False
TXN-04047,LST-4924,BYR-0180,AGT-0241,985116.04,2024-01-19,2024-02-09,41723.7,Pending,Cash,True
TXN-04048,LST-0852,BYR-2490,AGT-0220,978952.75,2024-03-16,2024-04-01,45770.06,Pending,FHA,True
TXN-04049,LST-3372,BYR-2251,AGT-0173,286303.71,2020-09-04,2020-10-08,11240.06,Cancelled,Conventional,True
TXN-04050,LST-1332,BYR-0732,AGT-0070,1621008.52,2024-01-23,2024-03-03,82811.78,Pending,Conventional,True
TXN-04051,LST-0561,BYR-3642,AGT-0191,2022889.83,2020-10-13,2020-11-24,66430.92,Cancelled,Conventional,False
TXN-04052,LST-1733,BYR-0715,AGT-0207,2257542.68,2022-10-08,2022-10-27,65267.61,Cancelled,Cash,True
TXN-04053,LST-2244,BYR-2611,AGT-0023,2427741.68,2022-03-15,2022-04-19,85244.5,Cancelled,Cash,True
TXN-04054,LST-2270,BYR-1170,AGT-0106,121741.76,2022-09-27,2022-10-21,7192.7,Completed,Conventional,False
TXN-04055,LST-4396,BYR-0928,AGT-0026,1495761.24,2023-12-11,2023-12-31,71546.25,Cancelled,Conventional,True
TXN-04056,LST-2682,BYR-0632,AGT-0195,451347.95,2022-06-05,2022-07-03,21254.46,Pending,Conventional,True
TXN-04057,LST-0647,BYR-3064,AGT-0057,2565261.71,2022-09-01,2022-09-20,141280.48,Completed,VA,True
TXN-04058,LST-1203,BYR-3707,AGT-0270,1068797.74,2024-11-12,2024-12-14,50390.49,Cancelled,Cash,False
TXN-04059,LST-0345,BYR-0505,AGT-0098,2062660.29,2024-02-02,2024-03-03,118244.94,Completed,Cash,True
TXN-04060,LST-2752,BYR-0462,AGT-0231,1158311.11,2022-12-12,2023-01-12,51333.05,Completed,VA,True
TXN-04061,LST-5765,BYR-2318,AGT-0204,667962.55,2022-01-19,2022-02-13,35701.88,Completed,Jumbo,False
TXN-04062,LST-4202,BYR-0025,AGT-0230,2883888.42,2021-08-10,2021-09-14,81997.08,Completed,FHA,False
TXN-04063,LST-4066,BYR-0504,AGT-0258,1863186.44,2021-05-07,2021-06-15,80580.35,Completed,Cash,True
TXN-04064,LST-1491,BYR-1115,AGT-0148,1261432.19,2022-02-17,2022-03-24,35838.41,Pending,Cash,True
TXN-04065,LST-2349,BYR-0499,AGT-0148,2812874.92,2021-11-13,2021-11-30,72829.08,Cancelled,Conventional,False
TXN-04066,LST-2389,BYR-2426,AGT-0007,2137290.33,2020-12-05,2021-01-13,111019.33,Completed,Conventional,True
TXN-04067,LST-3912,BYR-2737,AGT-0163,2121794.54,2021-11-10,2021-12-16,111070.9,Pending,VA,True
TXN-04068,LST-2559,BYR-2745,AGT-0158,1484073.36,2022-09-20,2022-10-30,75826.68,Cancelled,Cash,False
TXN-04069,LST-0566,BYR-1914,AGT-0119,1077608.27,2020-07-18,2020-08-28,36493.34,Cancelled,FHA,False
TXN-04070,LST-2043,BYR-3562,AGT-0206,1102484.63,2023-04-21,2023-05-30,58296.99,Pending,Conventional,True
TXN-04071,LST-2629,BYR-0478,AGT-0010,2178470.25,2020-04-23,2020-05-23,100164.21,Cancelled,Conventional,True
TXN-04072,LST-1621,BYR-2442,AGT-0161,2507861.01,2020-08-06,2020-09-07,120585.86,Cancelled,Conventional,True
TXN-04073,LST-3754,BYR-1877,AGT-0278,357932.34,2021-11-05,2021-12-12,10569.49,Completed,Jumbo,False
TXN-04074,LST-2768,BYR-0288,AGT-0043,2104304.09,2022-03-15,2022-04-23,114146.49,Pending,Conventional,False
TXN-04075,LST-1317,BYR-2922,AGT-0213,1812727.55,2020-10-19,2020-11-30,98429.63,Pending,FHA,False
TXN-04076,LST-0254,BYR-0160,AGT-0289,440414.19,2020-09-27,2020-11-11,13055.11,Cancelled,VA,True
TXN-04077,LST-3409,BYR-2685,AGT-0285,1256222.02,2022-04-18,2022-05-16,71281.04,Completed,Jumbo,False
TXN-04078,LST-5982,BYR-1341,AGT-0146,1330892.18,2021-03-24,2021-04-23,67019.54,Completed,VA,True
TXN-04079,LST-0013,BYR-0318,AGT-0246,393504.34,2023-02-14,2023-03-17,19640.1,Cancelled,Conventional,True
TXN-04080,LST-5065,BYR-3859,AGT-0274,1791809.35,2024-03-08,2024-04-16,72995.83,Cancelled,Cash,True
TXN-04081,LST-0404,BYR-2267,AGT-0243,2566713.63,2023-01-03,2023-01-26,78085.72,Completed,Cash,True
TXN-04082,LST-1298,BYR-2905,AGT-0148,112675.71,2020-04-01,2020-04-22,4109.04,Completed,Cash,True
TXN-04083,LST-5941,BYR-3871,AGT-0014,498009.81,2022-06-14,2022-06-30,12452.7,Pending,Cash,True
TXN-04084,LST-5922,BYR-2616,AGT-0279,2546626.76,2024-01-20,2024-02-22,76297.19,Completed,Conventional,True
TXN-04085,LST-4711,BYR-3569,AGT-0168,1670340.89,2022-02-28,2022-03-26,57791.67,Cancelled,Cash,True
TXN-04086,LST-3353,BYR-2353,AGT-0036,2259499.51,2020-07-03,2020-08-03,111729.06,Completed,VA,True
TXN-04087,LST-5176,BYR-1807,AGT-0021,3146888.22,2020-07-14,2020-08-06,104829.64,Pending,Conventional,False
TXN-04088,LST-3860,BYR-3282,AGT-0079,155640.2,2022-09-25,2022-11-08,8183.26,Completed,Cash,True
TXN-04089,LST-0248,BYR-0876,AGT-0115,695487.98,2020-08-16,2020-09-12,33845.09,Pending,VA,True
TXN-04090,LST-5407,BYR-3172,AGT-0256,2427934.9,2021-08-26,2021-10-07,93556.53,Completed,Jumbo,True
TXN-04091,LST-4724,BYR-3560,AGT-0215,858890.27,2022-11-25,2022-12-11,22996.93,Cancelled,FHA,True
TXN-04092,LST-1911,BYR-1840,AGT-0110,926284.1,2022-03-24,2022-04-10,35467.51,Cancelled,Cash,True
TXN-04093,LST-3933,BYR-3267,AGT-0166,2521024.82,2022-04-09,2022-04-28,86002.56,Cancelled,Cash,True
TXN-04094,LST-0131,BYR-3096,AGT-0093,1376283.71,2021-05-01,2021-06-14,71384.06,Cancelled,Cash,True
TXN-04095,LST-3455,BYR-2602,AGT-0065,403662.68,2024-08-12,2024-08-30,15809.67,Cancelled,Jumbo,False
TXN-04096,LST-0149,BYR-2896,AGT-0144,819155.8,2022-10-03,2022-11-04,33170.53,Completed,VA,False
TXN-04097,LST-3806,BYR-3848,AGT-0072,2390583.55,2022-08-03,2022-08-27,70655.49,Cancelled,FHA,False
TXN-04098,LST-5011,BYR-3310,AGT-0220,893335.78,2021-10-15,2021-11-13,43685.34,Completed,Conventional,True
TXN-04099,LST-5899,BYR-0323,AGT-0075,1782196.62,2024-07-24,2024-09-02,77490.94,Cancelled,Cash,False
TXN-04100,LST-0687,BYR-1969,AGT-0045,147321.63,2020-06-20,2020-07-12,8425.12,Completed,Cash,False
TXN-04101,LST-1782,BYR-0927,AGT-0074,1692493.02,2020-06-26,2020-07-18,77957.66,Pending,Conventional,False
TXN-04102,LST-4210,BYR-0240,AGT-0197,2140549.77,2023-09-11,2023-10-13,123730.48,Pending,Jumbo,True
TXN-04103,LST-2555,BYR-3914,AGT-0142,1413680.38,2022-10-16,2022-11-06,67120.37,Pending,Conventional,True
TXN-04104,LST-2644,BYR-3566,AGT-0087,1182222.71,2022-03-09,2022-04-18,47142.15,Completed,Conventional,True
TXN-04105,LST-2803,BYR-3004,AGT-0037,685176.51,2024-06-05,2024-06-29,34246.48,Cancelled,Jumbo,True
TXN-04106,LST-2617,BYR-2972,AGT-0287,2738281.98,2022-01-31,2022-03-07,95703.32,Cancelled,Conventional,True
TXN-04107,LST-1007,BYR-3345,AGT-0152,2275134.12,2021-06-22,2021-08-05,133670.83,,Cash,False
TXN-04108,LST-3338,BYR-1894,AGT-0224,2415090.07,2021-07-14,2021-08-04,121744.41,,Conventional,True
TXN-04109,LST-5975,BYR-3987,AGT-0176,351530.8,2020-09-13,2020-09-30,10177.95,Cancelled,Cash,True
TXN-04110,LST-4648,BYR-2018,AGT-0218,2254931.67,2022-01-31,2022-03-03,120473.31,Cancelled,Jumbo,True
TXN-04111,LST-4100,BYR-1468,AGT-0292,1678251.86,2021-01-15,2021-02-04,96652.02,Cancelled,Cash,True
TXN-04112,LST-1403,BYR-3917,AGT-0296,378506.02,2023-06-20,2023-07-29,13600.89,Cancelled,Conventional,True
TXN-04113,LST-0730,BYR-1289,AGT-0002,151262.36,2020-07-16,2020-08-21,4702.12,Completed,Conventional,True
TXN-04114,LST-4839,BYR-3052,AGT-0103,1177101.42,2024-08-09,2024-09-12,68073.75,Pending,Conventional,True
TXN-04115,LST-4801,BYR-0974,AGT-0298,2204093.3,2020-09-04,2020-10-14,93759.54,Completed,FHA,True
TXN-04116,LST-0040,BYR-3108,AGT-0164,1412540.83,2022-08-25,2022-10-09,79390.47,Completed,Conventional,True
TXN-04117,LST-3501,BYR-2438,AGT-0095,708689.58,2023-03-29,2023-04-25,27924.79,Cancelled,FHA,False
TXN-04118,LST-3697,BYR-2964,AGT-0117,2077653.79,2022-10-09,2022-11-07,70107.14,Pending,FHA,True
TXN-04119,LST-4113,BYR-1938,AGT-0226,1307327.8,2024-09-10,2024-10-16,41986.71,Pending,Cash,True
TXN-04120,LST-5575,BYR-2360,AGT-0189,786239.3,2024-01-10,2024-02-06,23980.43,Pending,Cash,True
TXN-04121,LST-5064,BYR-0973,AGT-0280,159180.55,2021-05-30,2021-07-14,9201.15,,Cash,True
TXN-04122,LST-5659,BYR-0764,AGT-0289,1058120.41,2020-11-27,2020-12-30,60941.53,Completed,FHA,True
TXN-04123,LST-2324,BYR-2032,AGT-0088,2449320.91,2021-06-01,2021-07-10,125793.09,Pending,VA,False
TXN-04124,LST-0655,BYR-2537,AGT-0078,1030665.42,2024-05-23,2024-07-05,53534.09,Completed,Conventional,False
TXN-04125,LST-1651,BYR-2665,AGT-0090,730701.66,2023-08-27,2023-10-06,25005.45,Completed,Conventional,True
TXN-04126,LST-4841,BYR-3523,AGT-0213,2367031.95,2024-04-06,2024-04-29,123084.62,Pending,Conventional,True
TXN-04127,LST-0049,BYR-1512,AGT-0247,2162719.01,2024-09-07,2024-10-02,86224.51,Completed,Conventional,True
TXN-04128,LST-0426,BYR-2895,AGT-0083,2294658.83,2022-09-09,2022-10-11,114768.11,Cancelled,Conventional,False
TXN-04129,LST-4697,BYR-1505,AGT-0291,1403513.25,2023-06-22,2023-08-02,64674.04,Pending,Conventional,True
TXN-04130,LST-3640,BYR-2579,AGT-0236,2083734.85,2023-06-12,2023-07-09,79161.24,Completed,FHA,True
TXN-04131,LST-2913,BYR-2862,AGT-0113,324654.05,2020-08-17,2020-09-26,19451.46,Cancelled,Conventional,True
TXN-04132,LST-3998,BYR-0885,AGT-0264,1800228.37,2022-08-19,2022-09-04,72130.45,Cancelled,VA,True
TXN-04133,LST-4668,BYR-0077,AGT-0068,2753900.35,2022-08-19,2022-09-18,115045.77,Completed,Cash,True
TXN-04134,LST-5784,BYR-2224,AGT-0247,945931.68,2021-12-31,2022-01-17,41827.72,Pending,VA,True
TXN-04135,LST-1664,BYR-1242,AGT-0039,1624620.59,2022-07-16,2022-08-22,49221.18,Cancelled,Cash,True
TXN-04136,LST-0468,BYR-0533,AGT-0107,1639127.49,2022-08-25,2022-09-18,80289.01,Pending,Cash,True
TXN-04137,LST-1266,BYR-3166,AGT-0232,997173.72,2023-08-11,2023-09-14,51996.48,Completed,Cash,False
TXN-04138,LST-5429,BYR-3991,AGT-0190,500501.85,2023-01-30,2023-03-13,22788.81,Cancelled,Cash,True
TXN-04139,LST-1511,BYR-3776,AGT-0253,307980.06,2021-01-24,2021-02-21,18333.77,Cancelled,Jumbo,True
TXN-04140,LST-2765,BYR-1954,AGT-0002,312124.16,2023-04-16,2023-05-12,18301.43,Pending,VA,True
TXN-04141,LST-5676,BYR-0352,AGT-0266,398788.82,2023-11-13,2023-12-13,23847.63,Completed,Conventional,True
TXN-04142,LST-1251,BYR-2321,AGT-0057,693635.63,2020-03-09,2020-03-26,22768.36,Pending,Cash,True
TXN-04143,LST-2694,BYR-1646,AGT-0091,1871508.73,2020-07-10,2020-08-13,72326.13,Completed,Conventional,False
TXN-04144,LST-0244,BYR-0435,AGT-0088,2536900.71,2022-08-10,2022-08-29,70918.79,Cancelled,Cash,True
TXN-04145,LST-4577,BYR-1584,AGT-0184,370984.66,2023-11-16,2023-12-11,12910.63,Cancelled,Cash,False
TXN-04146,LST-3238,BYR-1402,AGT-0098,645172.9,2020-02-05,2020-03-14,34546.55,Completed,Conventional,True
TXN-04147,LST-4954,BYR-2266,AGT-0128,1085924.33,2024-07-30,2024-09-06,30035.79,Completed,Conventional,True
TXN-04148,LST-0588,BYR-1896,AGT-0159,1968439.56,2023-09-04,2023-10-08,116463.21,Cancelled,Cash,True
TXN-04149,LST-1950,BYR-1280,AGT-0173,208083.33,2021-06-10,2021-07-08,10387.41,Completed,VA,True
TXN-04150,LST-0176,BYR-1558,AGT-0068,1328815.48,2023-11-12,2023-11-28,74359.73,Pending,Jumbo,True
