property_id,location_id,property_type,year_built,square_footage,bedrooms,bathrooms,lot_size_sqft,garage_spaces,has_pool,has_basement,stories
PRP-3879,LOC-4503,SFR,2013,1693,7,3.5,48098.0,3,False,True,2
PRP-3880,LOC-0555,Multi-Family,1944,521,5,4.5,35229.0,1,False,True,1
PRP-3881,LOC-3774,Townhouse,1997,6772,5,2.0,44061.0,4,True,True,2
PRP-3882,LOC-3007,condominium,1997,1546,4,2.5,,4,False,False,2
PRP-3883,LOC-0475,TH,1990,5183,5,5.5,13661.0,2,False,True,2
PRP-3884,LOC-0774,Town House,1975,6933,3,1.0,14349.0,1,True,False,3
PRP-3885,LOC-2651,townhouse,1978,3236,5,5.5,37367.0,2,True,True,3
PRP-3886,LOC-4804,Town House,1986,7150,2,4.5,29461.0,2,False,True,3
PRP-3887,LOC-1075,CONDO,1922,7435,1,1.0,,3,True,True,1
PRP-3888,LOC-0809,LAND,1986,3831,2,2.5,309482.0,0,False,False,3
PRP-3889,LOC-1416,Condominium,1938,5672,3,3.0,,4,False,True,1
PRP-3890,LOC-4501,Condominium,1997,7162,3,2.0,305.0,1,True,True,2
PRP-3891,LOC-2217,condominium,1924,4834,1,4.0,,3,False,False,1
PRP-3892,LOC-0963,sfr,2014,2130,4,4.0,48649.0,2,False,True,3
PRP-3893,LOC-1327,condo,1966,2620,5,4.0,,3,False,False,1
PRP-3894,LOC-2389,SINGLE-FAMILY,1931,1043,4,3.5,26078.0,1,False,True,3
PRP-3895,LOC-0314,sfr,1930,952,1,2.5,4023.0,0,True,True,1
PRP-3896,LOC-1125,Multi Family,1952,6995,3,2.5,21611.0,4,True,True,2
PRP-3897,LOC-3087,Townhouse,1945,1983,3,3.0,27184.0,4,True,False,1
PRP-3898,LOC-3432,TOWNHOUSE,1935,3155,4,3.5,46323.0,4,True,True,1
PRP-3899,LOC-2427,LAND,2015,5708,6,5.5,7605.0,0,True,True,2
PRP-3900,LOC-2894,SFR,1923,6014,1,5.5,34370.0,1,False,False,1
PRP-3901,LOC-4395,Single-Family,2009,4040,3,3.5,21929.0,2,False,True,2
PRP-3902,LOC-1611,Single Family Home,1941,4094,6,4.5,38244.0,0,False,False,2
PRP-3903,LOC-2590,multi family,1975,6185,4,2.0,26888.0,4,False,False,1
PRP-3904,LOC-3025,Multi-Family,1965,2766,3,1.5,27802.0,4,True,False,1
PRP-3905,LOC-1793,condominium,2008,6656,6,2.0,,2,True,True,1
PRP-3906,LOC-4870,Single-Family,1986,4368,2,1.5,42411.0,4,False,True,1
PRP-3907,LOC-1165,Condominium,1945,1521,2,3.0,,2,True,True,3
PRP-3908,LOC-0252,Condominium,1940,1388,2,2.0,488.0,2,False,True,1
PRP-3909,LOC-4479,TOWNHOUSE,2001,1648,2,2.0,20662.0,2,True,False,2
PRP-3910,LOC-4457,SFR,1988,1231,2,4.5,20442.0,3,True,False,2
PRP-3911,LOC-1473,SINGLE-FAMILY,1962,498,1,3.5,32685.0,1,False,False,2
PRP-3912,LOC-1326,Condo,2021,5082,6,5.5,,1,False,True,1
PRP-3913,LOC-1995,sfr,1939,1772,5,2.0,16145.0,0,True,False,3
PRP-3914,LOC-3167,Single Family Home,1926,1807,4,3.0,25009.0,4,False,True,2
PRP-3915,LOC-4540,condo,1958,5734,1,1.5,,3,True,False,1
PRP-3916,LOC-0076,single family,2007,4398,3,5.5,14906.0,0,False,True,3
PRP-3917,LOC-1848,LAND,1930,7643,3,2.5,205157.0,2,False,True,2
PRP-3918,LOC-3694,multi family,1976,4953,6,5.0,24206.0,1,False,True,1
PRP-3919,LOC-1589,Single Family Home,1964,7440,7,1.0,29716.0,4,False,True,2
PRP-3920,LOC-2709,Single-Family,1925,1519,2,1.5,31978.0,4,True,True,2
PRP-3921,LOC-1050,single family,1993,7506,1,4.0,13635.0,3,True,True,1
PRP-3922,LOC-2224,Single-Family,1980,5101,5,4.0,22475.0,0,False,True,2
PRP-3923,LOC-3081,Single-Family,2017,1704,5,1.5,47906.0,4,False,True,2
PRP-3924,LOC-4253,single family,1932,3816,7,1.5,15518.0,4,True,False,3
PRP-3925,LOC-0604,TOWNHOUSE,1929,4491,7,4.5,32452.0,0,False,True,3
PRP-3926,LOC-3712,condo,2000,5748,6,2.0,,3,False,False,2
PRP-3927,LOC-4537,Single Family Home,1961,5346,3,4.0,11868.0,4,True,False,3
PRP-3928,LOC-0753,SINGLE-FAMILY,1922,5764,2,1.0,42661.0,0,False,False,2
PRP-3929,LOC-3915,CONDO,1949,4794,1,5.0,,1,False,False,3
PRP-3930,LOC-1674,Condominium,1929,6776,6,5.5,,2,False,True,2
PRP-3931,LOC-3313,SFR,1986,5658,5,3.5,35599.0,2,False,False,3
PRP-3932,LOC-1885,single family,1948,3392,4,3.0,22321.0,4,False,True,1
PRP-3933,LOC-1768,Single-Family,1993,6613,3,2.0,40898.0,4,True,True,3
PRP-3934,LOC-0791,TH,1950,6255,4,2.0,9392.0,3,True,False,2
PRP-3935,LOC-4971,Condominium,1979,6534,2,1.0,,1,False,False,1
PRP-3936,LOC-2985,Condo,2006,4606,2,4.0,1207.0,2,False,True,1
PRP-3937,LOC-0820,sfr,1942,634,2,5.0,2910.0,0,False,True,2
PRP-3938,LOC-1391,CONDO,1993,3704,6,2.5,,3,False,False,3
PRP-3939,LOC-1647,condo,1949,6910,4,3.0,,4,False,True,1
PRP-3940,LOC-4356,single family,1953,7246,5,1.0,28884.0,0,True,False,1
PRP-3941,LOC-1938,single family,1920,5078,2,3.5,10139.0,1,False,False,3
PRP-3942,LOC-0411,Single-Family,1946,6137,1,2.5,14335.0,2,False,True,3
PRP-3943,LOC-1339,CONDO,1957,6145,1,5.0,,1,False,False,2
PRP-3944,LOC-3354,sfr,2009,5105,3,5.0,21266.0,2,True,False,2
PRP-3945,LOC-2604,Condo,1951,2153,2,4.0,572.0,0,True,False,2
PRP-3946,LOC-2411,Single Family Home,2001,5245,4,3.5,29458.0,1,False,False,1
PRP-3947,LOC-2276,SINGLE-FAMILY,1950,5454,5,4.0,5589.0,1,True,False,1
PRP-3948,LOC-0075,townhouse,1954,1385,7,4.5,49120.0,1,False,False,2
PRP-3949,LOC-1078,SINGLE-FAMILY,1952,2709,2,2.5,32285.0,0,False,False,3
PRP-3950,LOC-4977,Single Family Home,1989,4906,2,4.5,28988.0,0,False,True,3
PRP-3951,LOC-1851,single family,1979,844,6,4.5,18559.0,2,True,False,2
PRP-3952,LOC-4581,CONDO,1931,1485,3,1.5,,3,True,False,3
PRP-3953,LOC-4030,Single-Family,1978,5079,4,4.5,19031.0,2,False,True,2
PRP-3954,LOC-3111,Single Family Home,1992,5424,4,1.0,30241.0,4,False,False,2
PRP-3955,LOC-1221,SFR,1975,888,2,2.0,38109.0,1,True,False,2
PRP-3956,LOC-0065,Single Family Home,1940,3763,7,4.0,38719.0,4,False,False,2
PRP-3957,LOC-3041,SFR,1929,7049,3,3.5,19871.0,0,False,False,2
PRP-3958,LOC-4322,Town House,1939,4621,2,5.5,45638.0,0,True,False,1
PRP-3959,LOC-1132,CONDO,2010,5631,4,3.0,,4,True,False,2
PRP-3960,LOC-2414,Single-Family,1948,4550,3,3.5,20072.0,3,True,False,3
PRP-3961,LOC-0101,SFR,2008,6640,7,4.5,39916.0,4,False,False,3
PRP-3962,LOC-2216,MULTI-FAMILY,1994,4831,5,2.5,35653.0,0,False,False,1
PRP-3963,LOC-1182,TOWNHOUSE,1991,6152,7,4.0,47918.0,4,True,True,2
PRP-3964,LOC-3448,townhouse,1938,3157,6,1.5,36422.0,3,True,False,2
PRP-3965,LOC-3568,TH,2022,835,5,2.5,48588.0,3,False,False,1
PRP-3966,LOC-0917,condo,1999,897,6,1.0,,1,False,True,1
PRP-3967,LOC-0257,Single-Family,1929,6923,7,3.0,22729.0,3,False,False,2
PRP-3968,LOC-0260,Town House,1949,400,7,1.0,42453.0,3,False,True,2
PRP-3969,LOC-2885,CONDO,1971,1631,7,3.0,,4,False,True,2
PRP-3970,LOC-3265,Condo,1979,4999,2,2.5,59.0,4,False,True,3
PRP-3971,LOC-3135,Condominium,1952,2042,5,3.5,699.0,1,False,False,1
PRP-3972,LOC-4925,Multifamily,1979,1341,7,4.5,26313.0,0,True,True,3
PRP-3973,LOC-4915,Single-Family,2013,7272,7,3.0,31967.0,2,False,True,2
PRP-3974,LOC-4156,SFR,1936,4662,3,5.0,36261.0,2,False,True,1
PRP-3975,LOC-1342,Townhouse,1961,6584,6,2.0,32620.0,4,True,True,2
PRP-3976,LOC-2867,SINGLE-FAMILY,1976,5038,3,1.0,28429.0,1,True,True,1
PRP-3977,LOC-2171,Condo,2000,3094,3,2.0,,1,False,False,2
PRP-3978,LOC-1542,Condo,2010,5678,5,1.0,,3,False,True,3
PRP-3979,LOC-4654,TOWNHOUSE,1978,4744,6,1.0,37860.0,0,False,False,2
PRP-3980,LOC-4050,Single-Family,1979,3210,2,5.5,7853.0,2,True,False,1
PRP-3981,LOC-4608,townhouse,1952,4474,4,4.0,40680.0,1,True,True,1
PRP-3982,LOC-0048,Single-Family,2003,5409,6,5.0,27351.0,2,False,False,2
PRP-3983,LOC-0864,condominium,1986,3055,4,1.0,,2,False,False,2
PRP-3984,LOC-1449,single family,2008,992,7,4.0,18834.0,0,False,False,1
PRP-3985,LOC-4465,TOWNHOUSE,1977,5988,6,1.5,2632.0,2,False,False,1
PRP-3986,LOC-2321,Single Family Home,1924,2339,5,1.5,12911.0,2,False,True,2
PRP-3987,LOC-0716,CONDO,1970,4567,2,4.5,,0,False,True,3
PRP-3988,LOC-0671,Condo,1995,7526,6,2.5,671.0,2,False,True,1
PRP-3989,LOC-2284,Single Family Home,1986,2796,4,3.5,10698.0,1,True,True,3
PRP-3990,LOC-2583,SFR,1949,3436,1,4.0,22298.0,1,True,False,2
PRP-3991,LOC-2783,condo,1996,2661,1,1.5,,4,False,False,2
PRP-3992,LOC-2939,CONDO,2005,4667,7,1.0,,1,False,True,2
PRP-3993,LOC-3378,CONDO,1941,5610,7,2.5,,4,False,True,2
PRP-3994,LOC-2261,CONDO,2010,5682,3,1.5,,0,False,False,1
PRP-3995,LOC-2333,sfr,1979,438,4,4.5,41153.0,0,False,True,1
PRP-3996,LOC-1200,sfr,1986,1284,1,1.5,30531.0,1,True,False,2
PRP-3997,LOC-4783,Town House,2003,1349,7,5.5,48380.0,0,False,False,1
PRP-3998,LOC-1157,TH,1942,4320,6,1.0,21596.0,0,True,False,2
PRP-3999,LOC-3937,single family,2008,1222,5,5.5,39890.0,2,False,False,2
PRP-4000,LOC-4852,Condo,2022,4008,5,5.0,,2,True,False,1
PRP-4001,LOC-4509,Condo,1972,7876,2,1.5,41.0,2,True,True,3
PRP-4002,LOC-0032,Condominium,1967,715,1,5.5,,4,True,False,1
PRP-4003,LOC-1886,SFR,1969,2516,1,3.5,9011.0,0,False,False,1
PRP-4004,LOC-4319,Single-Family,1943,1411,2,4.5,44475.0,3,True,True,2
PRP-4005,LOC-1075,single family,2008,7914,6,3.0,2607.0,3,False,False,2
PRP-4006,LOC-4704,condominium,1995,4164,5,3.5,,0,True,True,2
PRP-4007,LOC-3938,SINGLE-FAMILY,1925,948,4,5.5,30187.0,4,False,True,1
PRP-4008,LOC-1584,condominium,2006,1487,7,3.5,,2,True,True,1
PRP-4009,LOC-0345,Townhouse,1921,2936,4,4.0,20805.0,1,False,True,2
PRP-4010,LOC-1534,Single-Family,1952,1976,2,4.0,7998.0,2,False,True,2
PRP-4011,LOC-4668,lot,1975,3235,4,5.0,275077.0,4,False,False,1
PRP-4012,LOC-2307,LAND,1975,4353,1,4.5,78034.0,1,True,False,3
PRP-4013,LOC-0485,Condominium,1963,4718,7,4.0,,2,True,False,2
PRP-4014,LOC-1935,single family,1963,2290,4,1.0,36245.0,1,False,True,3
PRP-4015,LOC-1134,SINGLE-FAMILY,2003,7109,7,5.0,29397.0,3,False,True,1
PRP-4016,LOC-1424,CONDO,1988,7887,5,5.5,,1,False,True,1
PRP-4017,LOC-0777,sfr,1937,6971,5,4.5,39182.0,1,True,False,3
PRP-4018,LOC-0862,SFR,1977,7457,2,2.5,25130.0,2,False,False,3
PRP-4019,LOC-0858,Single Family Home,2014,4839,3,4.0,34185.0,4,True,False,1
PRP-4020,LOC-0745,single family,2004,5799,6,5.5,26394.0,3,True,False,1
PRP-4021,LOC-3746,Single-Family,1977,2988,2,5.5,18500.0,1,False,True,1
PRP-4022,LOC-2324,sfr,1947,6732,2,4.0,8477.0,2,True,False,2
PRP-4023,LOC-4843,Condominium,1967,4451,1,1.5,,3,False,True,1
PRP-4024,LOC-1369,Single-Family,1994,3519,1,3.0,27331.0,0,False,True,3
PRP-4025,LOC-3907,Single-Family,1960,1025,7,3.0,11139.0,2,False,False,1
PRP-4026,LOC-0237,Single-Family,1930,6764,7,3.5,34634.0,1,False,True,1
PRP-4027,LOC-2704,lot,1979,2254,5,3.0,372836.0,0,True,False,2
PRP-4028,LOC-1083,condominium,1963,1052,7,3.0,,0,True,False,1
PRP-4029,LOC-4032,Land,1934,4319,1,2.5,100855.0,2,False,True,1
PRP-4030,LOC-0409,Condominium,1972,2371,6,1.0,,3,True,True,1
PRP-4031,LOC-3751,single family,1952,7480,5,5.0,35929.0,3,False,True,2
PRP-4032,LOC-3501,Single Family Home,2011,1051,2,2.5,20534.0,0,True,True,2
PRP-4033,LOC-0318,SINGLE-FAMILY,1975,6617,2,1.0,40093.0,2,False,True,1
PRP-4034,LOC-2480,Condo,1987,452,5,3.0,,0,False,False,3
PRP-4035,LOC-3580,SINGLE-FAMILY,2006,5714,6,4.0,7719.0,4,False,True,2
PRP-4036,LOC-4900,TH,1999,745,6,5.0,38288.0,1,True,True,1
PRP-4037,LOC-3765,sfr,1947,502,5,2.0,46909.0,3,False,False,2
PRP-4038,LOC-2892,sfr,2018,3463,4,5.5,27100.0,2,False,True,3
PRP-4039,LOC-3685,Multi Family,2003,4938,7,2.0,12675.0,2,True,False,2
PRP-4040,LOC-0276,SFR,1934,6920,6,4.0,31486.0,3,False,False,3
PRP-4041,LOC-2439,sfr,1995,990,4,3.5,36299.0,0,True,False,1
PRP-4042,LOC-3614,Single Family Home,1948,548,3,2.0,25247.0,2,False,False,1
PRP-4043,LOC-2133,SINGLE-FAMILY,1954,2095,5,5.5,11264.0,4,True,True,3
PRP-4044,LOC-1337,Town House,1930,7502,6,3.0,12240.0,4,True,True,3
PRP-4045,LOC-2255,land,1984,2127,6,1.0,252048.0,3,True,False,1
PRP-4046,LOC-0453,sfr,2005,7415,6,1.0,10075.0,3,True,True,1
PRP-4047,LOC-3072,Town House,1994,7819,4,2.5,47586.0,3,False,True,2
PRP-4048,LOC-4960,MULTI-FAMILY,1951,4033,3,4.0,21328.0,1,True,True,2
PRP-4049,LOC-1507,SINGLE-FAMILY,1983,5423,5,4.5,18836.0,0,True,False,3
PRP-4050,LOC-2718,single family,1986,7530,5,5.0,46858.0,3,False,True,2
PRP-4051,LOC-4607,SFR,1966,3015,2,3.0,35835.0,1,True,True,2
PRP-4052,LOC-0202,Single Family Home,1952,7097,6,4.5,15542.0,0,True,True,3
PRP-4053,LOC-1633,Single Family Home,1983,3250,7,4.0,32801.0,1,False,True,2
PRP-4054,LOC-4437,Condominium,1954,3555,1,2.0,,2,True,False,1
PRP-4055,LOC-4521,sfr,1975,2294,4,1.0,13116.0,4,True,False,2
PRP-4056,LOC-4864,Single Family Home,1954,4754,4,2.5,26480.0,2,False,True,2
PRP-4057,LOC-2530,sfr,2020,3432,2,3.5,32887.0,3,False,True,2
PRP-4058,LOC-4894,Multi Family,2003,1661,4,2.5,23618.0,3,True,False,1
PRP-4059,LOC-4087,condominium,2010,779,7,1.0,1827.0,3,False,False,2
PRP-4060,LOC-3355,MULTI-FAMILY,2005,6210,7,1.5,23021.0,1,True,False,3
PRP-4061,LOC-3759,single family,1979,3197,7,4.5,42938.0,3,False,True,1
PRP-4062,LOC-1959,Townhouse,1979,1793,4,2.5,8222.0,1,False,False,1
PRP-4063,LOC-4739,LAND,1937,2960,5,3.5,251019.0,2,False,True,2
PRP-4064,LOC-4932,Land,1998,1886,7,1.5,68223.0,0,False,False,1
PRP-4065,LOC-4736,MULTI-FAMILY,1956,5517,7,4.5,32007.0,2,False,False,2
PRP-4066,LOC-0317,townhouse,1947,5858,7,1.0,24882.0,0,False,True,2
PRP-4067,LOC-4979,MULTI-FAMILY,2014,5141,7,2.0,8943.0,0,False,False,3
PRP-4068,LOC-3249,TOWNHOUSE,1970,1079,7,1.0,36363.0,4,True,False,3
PRP-4069,LOC-4560,SINGLE-FAMILY,1945,6216,6,1.0,10366.0,4,False,False,3
PRP-4070,LOC-1438,Single Family Home,1980,4695,5,3.5,46055.0,4,False,True,3
PRP-4071,LOC-1404,sfr,1995,606,3,3.5,8315.0,3,False,True,3
PRP-4072,LOC-3940,Single Family Home,1924,1161,4,1.5,18149.0,0,False,True,1
PRP-4073,LOC-1391,Single Family Home,1983,2050,7,3.5,24791.0,4,True,False,3
PRP-4074,LOC-3034,Single Family Home,2004,6394,6,1.5,2173.0,1,False,True,2
PRP-4075,LOC-4982,TH,2014,4054,6,4.5,37756.0,2,True,False,2
PRP-4076,LOC-3557,Condominium,1990,5986,6,5.0,,2,False,False,1
PRP-4077,LOC-1356,sfr,2016,5121,5,4.0,31494.0,1,False,False,2
PRP-4078,LOC-0800,Multi-Family,1982,6075,4,5.0,39324.0,3,True,True,3
PRP-4079,LOC-0898,Condo,1935,2088,4,5.0,,4,False,False,2
PRP-4080,LOC-4316,Single-Family,1987,4149,5,5.5,15084.0,3,False,False,3
PRP-4081,LOC-2212,condominium,1969,3782,7,2.5,,4,False,False,1
PRP-4082,LOC-1835,condominium,1930,3278,7,3.5,,1,False,False,1
PRP-4083,LOC-2934,single family,1997,6920,7,5.0,7650.0,0,True,True,2
PRP-4084,LOC-0966,condo,2006,5262,7,1.5,,3,False,False,2
PRP-4085,LOC-4242,single family,1992,6949,5,3.5,47668.0,0,False,True,3
PRP-4086,LOC-0826,Multifamily,2020,4633,7,1.5,34605.0,0,True,False,1
PRP-4087,LOC-0437,TH,2011,6474,2,3.0,17391.0,3,False,False,1
PRP-4088,LOC-4295,Single Family Home,1990,1344,2,2.5,40884.0,4,True,True,3
PRP-4089,LOC-4357,Multifamily,1981,4486,5,4.0,36811.0,4,False,False,1
PRP-4090,LOC-1735,townhouse,1975,7169,4,2.0,22302.0,3,True,True,1
PRP-4091,LOC-3825,Town House,1932,6919,7,4.0,17846.0,0,False,False,1
PRP-4092,LOC-0075,SFR,1988,6450,4,1.5,14693.0,2,False,False,2
PRP-4093,LOC-0367,SFR,2015,7302,2,3.5,15763.0,3,False,True,1
PRP-4094,LOC-3988,Condo,1985,3495,6,2.5,,2,False,True,3
PRP-4095,LOC-1001,Condominium,2023,2775,1,2.5,,1,False,False,2
PRP-4096,LOC-4193,condo,1948,7951,6,5.5,,3,True,True,1
PRP-4097,LOC-1840,Single Family Home,1985,1378,1,1.5,5118.0,1,False,True,1
PRP-4098,LOC-2079,SINGLE-FAMILY,1952,4079,5,4.5,44318.0,2,False,False,3
PRP-4099,LOC-2489,lot,1939,3780,4,2.0,348330.0,4,False,True,2
PRP-4100,LOC-0727,single family,1948,4077,5,5.0,18329.0,0,False,False,2
PRP-4101,LOC-3360,sfr,1990,2068,6,4.5,36850.0,4,True,True,1
PRP-4102,LOC-2918,Condominium,2004,6480,6,3.0,,2,False,True,2
PRP-4103,LOC-0809,SINGLE-FAMILY,1973,3362,3,5.0,45851.0,3,True,False,3
PRP-4104,LOC-1334,Condominium,2013,7233,6,1.5,,4,False,True,3
PRP-4105,LOC-2196,sfr,1980,3250,5,1.0,40494.0,1,True,False,3
PRP-4106,LOC-3063,single family,1985,1553,7,3.5,11683.0,4,False,False,3
PRP-4107,LOC-2366,land,1927,7709,1,2.0,349601.0,1,False,True,2
PRP-4108,LOC-0387,sfr,1996,6963,7,3.0,42540.0,4,False,True,1
PRP-4109,LOC-2748,Single-Family,1973,5833,7,2.0,45936.0,4,True,False,1
PRP-4110,LOC-2790,CONDO,1993,4515,5,2.5,,2,True,False,2
PRP-4111,LOC-3865,sfr,1985,6795,6,4.5,12879.0,2,False,False,2
PRP-4112,LOC-3532,Town House,1954,6082,7,4.5,15913.0,0,True,True,3
PRP-4113,LOC-0138,sfr,1930,436,1,5.0,7287.0,1,False,True,1
PRP-4114,LOC-4653,sfr,1973,6493,1,1.0,31157.0,1,False,False,3
PRP-4115,LOC-4927,single family,2020,433,3,1.5,2890.0,1,False,True,1
PRP-4116,LOC-1482,SFR,2015,1493,5,3.5,25499.0,0,False,True,1
PRP-4117,LOC-4251,single family,1987,4928,6,2.5,18118.0,1,False,False,2
PRP-4118,LOC-3174,Condominium,2011,5000,7,4.0,,1,True,True,1
PRP-4119,LOC-3255,Town House,1920,5128,5,5.0,46446.0,0,True,True,1
PRP-4120,LOC-2489,Single Family Home,2020,4627,2,3.5,11435.0,0,True,True,2
PRP-4121,LOC-2593,single family,1981,6114,6,2.5,15202.0,0,True,True,2
PRP-4122,LOC-0443,SINGLE-FAMILY,1971,1523,5,5.0,46964.0,2,True,False,1
PRP-4123,LOC-3964,Single-Family,1955,1171,6,2.0,47644.0,0,True,True,3
PRP-4124,LOC-2180,MULTI-FAMILY,1937,5644,7,4.5,29369.0,2,False,False,2
PRP-4125,LOC-1126,MULTI-FAMILY,1958,4438,1,5.5,11903.0,3,False,True,1
PRP-4126,LOC-4466,sfr,1986,2327,6,2.0,24694.0,0,False,False,1
PRP-4127,LOC-3070,condominium,2019,6428,2,4.5,,1,False,False,1
PRP-4128,LOC-3786,sfr,1996,1086,1,2.0,16166.0,1,False,True,2
PRP-4129,LOC-4201,condominium,1945,789,2,2.0,,2,False,False,2
PRP-4130,LOC-0130,CONDO,1955,1406,6,2.0,,1,False,False,1
PRP-4131,LOC-1964,TH,1964,6453,7,5.0,17375.0,0,True,False,3
PRP-4132,LOC-2967,condo,1941,4295,6,1.0,,4,True,True,1
PRP-4133,LOC-0746,Single Family Home,1929,6968,2,2.5,13243.0,0,False,False,2
PRP-4134,LOC-1949,Single-Family,1992,4453,7,2.0,45067.0,3,False,True,3
PRP-4135,LOC-0346,Multi-Family,1978,7820,6,1.5,47504.0,3,False,True,2
PRP-4136,LOC-1401,Multi Family,1947,3232,4,4.5,9205.0,0,True,False,2
PRP-4137,LOC-1047,land,1923,675,2,1.5,400607.0,3,False,True,1
PRP-4138,LOC-4266,TOWNHOUSE,1999,7820,2,5.5,26382.0,2,False,True,1
PRP-4139,LOC-1027,Condominium,1969,2834,6,4.0,,3,False,True,2
PRP-4140,LOC-1918,condominium,1948,5674,2,2.0,,0,False,False,2
PRP-4141,LOC-1945,MULTI-FAMILY,1946,6485,3,5.5,44050.0,2,True,False,3
PRP-4142,LOC-2618,sfr,1991,6309,3,3.5,33135.0,3,False,True,2
PRP-4143,LOC-3191,sfr,2003,3495,4,1.0,40965.0,4,True,True,2
PRP-4144,LOC-1429,Single Family Home,1948,2118,5,4.0,49529.0,1,False,False,1
PRP-4145,LOC-2851,Townhouse,1988,5831,1,4.5,39427.0,0,True,False,2
PRP-4146,LOC-1579,Condo,2006,2186,3,4.0,,4,True,True,2
PRP-4147,LOC-4847,Town House,1956,4338,5,1.5,33621.0,3,False,True,3
PRP-4148,LOC-3727,Condo,1927,7987,3,4.0,,1,False,False,2
PRP-4149,LOC-0333,MULTI-FAMILY,1952,7586,6,1.5,42634.0,1,True,False,3
PRP-4150,LOC-0741,Condominium,1974,1434,6,3.0,,3,True,False,2
PRP-4151,LOC-3155,condominium,1925,5482,3,5.0,,2,False,True,3
PRP-4152,LOC-0873,lot,1989,1525,7,1.5,445658.0,0,True,False,1
PRP-4153,LOC-4798,Land,1974,7368,5,4.5,308496.0,1,True,False,1
PRP-4154,LOC-1460,Single-Family,1959,6420,7,5.0,38746.0,3,False,True,3
PRP-4155,LOC-0170,SINGLE-FAMILY,2000,7661,4,5.0,15443.0,4,False,True,2
PRP-4156,LOC-4793,multi family,1989,5970,2,5.5,15240.0,4,True,False,2
PRP-4157,LOC-0270,multi family,1965,4326,4,4.5,33046.0,2,True,True,2
PRP-4158,LOC-1171,SINGLE-FAMILY,1959,1017,7,5.5,27033.0,3,False,False,3
PRP-4159,LOC-4878,SINGLE-FAMILY,2003,463,3,2.5,19531.0,3,True,False,2
PRP-4160,LOC-4572,Single-Family,1952,849,1,3.5,39330.0,2,True,False,2
PRP-4161,LOC-3731,Single Family Home,1992,1514,2,2.0,6554.0,0,True,True,1
PRP-4162,LOC-3846,TOWNHOUSE,1929,2507,2,3.5,49254.0,3,True,False,1
PRP-4163,LOC-1143,Multifamily,1927,4264,7,2.0,34752.0,1,False,False,2
PRP-4164,LOC-3530,Multi Family,1931,3959,5,4.5,13276.0,2,False,False,2
PRP-4165,LOC-4054,condominium,1940,2491,1,4.5,,1,True,False,1
PRP-4166,LOC-3139,Condominium,1964,7846,5,3.0,,2,True,False,3
PRP-4167,LOC-1907,single family,1984,2441,3,2.0,46208.0,1,False,True,2
PRP-4168,LOC-1624,SINGLE-FAMILY,1981,2469,4,4.0,49011.0,3,False,True,3
PRP-4169,LOC-3933,condo,1951,5645,3,5.5,,2,False,True,3
PRP-4170,LOC-4833,SINGLE-FAMILY,1955,409,5,3.0,40599.0,3,False,False,3
PRP-4171,LOC-4512,single family,1989,4853,4,2.0,19178.0,3,False,False,3
PRP-4172,LOC-1861,multi family,1948,1886,1,4.0,39818.0,3,True,True,2
PRP-4173,LOC-3039,Multi Family,1947,2067,2,4.0,41418.0,3,False,True,2
PRP-4174,LOC-0958,sfr,1941,6004,1,5.5,19411.0,1,False,False,3
PRP-4175,LOC-4514,Single Family Home,1997,568,2,3.0,43231.0,4,False,True,3
PRP-4176,LOC-1353,TOWNHOUSE,1990,6083,3,5.5,41450.0,4,False,True,1
PRP-4177,LOC-4164,CONDO,1970,5472,3,3.5,,3,False,True,3
PRP-4178,LOC-4265,single family,1979,1298,5,4.0,6395.0,1,True,True,1
PRP-4179,LOC-1122,SINGLE-FAMILY,1937,1914,4,1.5,37280.0,4,True,False,2
PRP-4180,LOC-0235,Single Family Home,2016,3219,1,4.5,26008.0,2,False,True,3
PRP-4181,LOC-2296,sfr,1930,1427,3,4.5,9124.0,0,False,False,1
PRP-4182,LOC-2510,TH,1963,5563,7,4.0,48749.0,0,False,False,2
PRP-4183,LOC-3724,SFR,2019,3721,7,1.5,8418.0,3,False,False,3
PRP-4184,LOC-4881,Single-Family,2008,1320,1,5.5,38401.0,4,False,False,3
PRP-4185,LOC-3937,SFR,1958,1662,4,2.5,28848.0,0,False,True,3
PRP-4186,LOC-2254,SFR,1937,407,3,4.5,18591.0,2,False,True,2
PRP-4187,LOC-1005,townhouse,2004,5184,1,1.0,34086.0,1,False,False,3
PRP-4188,LOC-2837,Condo,1953,3940,1,5.0,,4,False,False,2
PRP-4189,LOC-1282,Condo,1950,424,4,5.5,,2,False,False,2
PRP-4190,LOC-3045,Single Family Home,1978,1754,3,3.0,44906.0,0,False,False,3
PRP-4191,LOC-0926,condo,1959,6032,6,5.5,,3,False,True,1
PRP-4192,LOC-1426,condominium,1991,5071,5,2.0,,0,False,True,3
PRP-4193,LOC-3635,TH,1964,2760,7,4.0,9814.0,4,False,False,2
PRP-4194,LOC-4192,condo,1988,4608,6,4.5,,4,True,True,3
PRP-4195,LOC-1229,SINGLE-FAMILY,1976,5209,4,4.0,31767.0,0,False,False,1
PRP-4196,LOC-2848,condominium,2016,6173,1,3.0,,4,True,True,2
PRP-4197,LOC-4843,condominium,1943,1025,4,2.5,,4,False,True,1
PRP-4198,LOC-0781,condo,1931,2593,6,2.5,,4,True,True,3
