location_id,street_address,city,state,zip_code,county,latitude,longitude,metro_area
LOC-4108,61209 Sarah Manor,Bethlehem,PA,37861,Guerrero County,29.005769,-107.240524,Philadelphia Metro
LOC-4109,427 Rivera Island Apt. 672,New Rochelle,NY,N/A,Williams County,46.002344,-106.180879,New York Metro
LOC-4110,506 Gilbert Cove Apt. 856,Detroit,MI,9209,Holmes County,,-92.510375,Detroit Metro
LOC-4111,1649 Jamie Trafficway Apt. 156,Raleigh,NC,4335,Sherman County,39.334625,-86.563039,Charlotte Metro
LOC-4112,0262 April Lock Apt. 363,Tempe,AZ,36490,Jackson County,41.408117,-87.433785,Phoenix Metro
LOC-4113,185 Duane Shoals Apt. 656,San Antonio,TX,1165,Davis County,44.805783,-74.385226,Dallas-Fort Worth Metro
LOC-4114,3987 Deborah Highway,Fort Worth,TX,99553,Dixon County,33.056974,-83.450266,Dallas-Fort Worth Metro
LOC-4115,4300 Brewer Tunnel Suite 777,lakewood,NJ,31499-2830,Mora County,27.270748,-97.36262,New York Metro
LOC-4116,465 Walter Court,Fayetteville,NC,60630,Morales County,25.611163,-81.289902,Charlotte Metro
LOC-4117,53363 Marvin Street,Houston,TX,71378,Gomez County,42.065317,-100.548233,Dallas-Fort Worth Metro
LOC-4118,0702 Johnson Stravenue Suite 660,TAMPA,FL,34746,Mayer County,45.117476,-81.021293,Miami Metro
LOC-4119,85261 Robert Ridges Suite 553,San Francisco,CA,90581,Taylor County,26.924395,-84.91114,Los Angeles Metro
LOC-4120,4141 Emily Bridge Suite 396,lakewood,NJ,9830,Meyer County,43.21464,-119.57659,New York Metro
LOC-4121,9600 Nicole Plaza,Fresno,CA,68636,Keller County,32.353765,-93.925788,Los Angeles Metro
LOC-4122,87163 Brittany Station,Joliet,IL,68534-9135,Rhodes County,36.596775,-99.138656,Chicago Metro
LOC-4123,1918 Angelica Walks,San Jose,CA,39782,Rodriguez County,39.959467,-101.615908,Los Angeles Metro
LOC-4124,216 Smith Vista Apt. 757,Reading,PA,52948,Fisher County,25.178906,-95.639615,Philadelphia Metro
LOC-4125,80867 Curry Crossroad,Edison,NJ,41768,Jenkins County,28.163543,-113.318301,New York Metro
LOC-4126,152 Gary Coves Suite 651,Raleigh,NC,N/A,Freeman County,42.282349,-120.396977,Charlotte Metro
LOC-4127,13197 Hudson Crescent Apt. 527,Colorado Springs,CO,8001,Rhodes County,45.373284,-89.997339,Denver Metro
LOC-4128,55937 Hopkins Circles Apt. 825,Sacramento,CA,18669,Kim County,39.674847,-76.580487,Los Angeles Metro
LOC-4129,516 Caitlyn Motorway Apt. 715,EL PASO,TX,16425,King County,31.24488,-103.956308,Dallas-Fort Worth Metro
LOC-4130,2813 Martinez Tunnel,Akron,OH,35590,Cook County,27.059992,-73.028648,Columbus Metro
LOC-4131,46074 Singleton Parkways,Sacramento,CA,8918,Alexander County,39.598559,-93.047589,Los Angeles Metro
LOC-4132,4654 Ryan Crescent Suite 398,Edison,NJ,18184,Keller County,27.295364,-81.075374,New York Metro
LOC-4133,55887 Ramirez Canyon,Scranton,PA,62706,Yoder County,34.570137,-119.940079,Philadelphia Metro
LOC-4134,31513 Duran Light Suite 086,Sterling Heights,MI,22639,Morris County,38.069619,-78.961562,Detroit Metro
LOC-4135,963 Mccormick Hill Suite 713,San Antonio,TX,71171,Parker County,25.922805,-73.594327,Dallas-Fort Worth Metro
LOC-4136,3834 Anthony Land,Springfield,IL,40146,Frank County,36.610436,-114.756721,Chicago Metro
LOC-4137,976 Richardson Track,Tucson,AZ,17775,Moore County,33.126206,-90.480805,Phoenix Metro
LOC-4138,7039 Jason Lane,Winston-Salem,NC,40896,Alexander County,36.54672,-114.044856,Charlotte Metro
LOC-4139,4410 Harris Mountains Apt. 182,Grand Rapids,MI,54492,Andersen County,45.510231,-88.260094,Detroit Metro
LOC-4140,34093 Mclaughlin Pass,Oakland,CA,85409,White County,40.317499,-112.859453,Los Angeles Metro
LOC-4141,3203 Elizabeth Mews,Vancouver,WA,47486,Sanders County,40.57857,-109.837669,Seattle Metro
LOC-4142,5184 Hicks Pass Suite 978,Vancouver,WA,55456,Dunn County,30.514163,-119.585875,Seattle Metro
LOC-4143,8795 Haynes Neck Apt. 149,Savannah,GA,30384,Miller County,32.670277,-68.104399,Atlanta Metro
LOC-4144,1906 Lauren Route Suite 108,Chicago,IL,92676,Dalton County,44.598292,-100.57235,Chicago Metro
LOC-4145,78668 Weaver Shore,Los Angeles,CA,27457-7526,Haas County,40.863409,-109.44072,Los Angeles Metro
LOC-4146,00326 Brown Forks Apt. 524,Chandler,AZ,32456,Davis County,37.148118,-100.083364,Phoenix Metro
LOC-4147,07651 Jason Fall Suite 957,Atlanta,GA,44910,Kim County,43.38189,-117.31998,Atlanta Metro
LOC-4148,961 Amber Turnpike,Aurora,IL,48075,Villegas County,26.933213,-118.000585,Chicago Metro
LOC-4149,970 Mejia Ford,Naperville,IL,53574,Boyd County,31.642835,-80.377373,Chicago Metro
LOC-4150,761 Heather Port Suite 676,Chesapeake,VA,91980,Hernandez County,33.707004,-95.176975,Washington DC Metro
LOC-4151,4561 Griffith Vista,Detroit,MI,63460,Martinez County,36.295742,-89.204306,Detroit Metro
LOC-4152,834 Sanchez Circles,Aurora,IL,75681,Thompson County,28.991177,-98.867154,Chicago Metro
LOC-4153,85904 Teresa Burgs,Lakewood,CO,74991,Dillon County,39.838387,-77.717018,Denver Metro
LOC-4154,70364 Nicole Union Suite 331,Sacramento,CA,25627,Harris County,47.576161,-86.897887,Los Angeles Metro
LOC-4155,1471 Pitts Lock,Joliet,IL,33255,Martin County,45.646751,-121.22315,Chicago Metro
LOC-4156,7942 Corey Via,Raleigh,NC,35764,Garcia County,25.591355,-95.319188,Charlotte Metro
LOC-4157,4821 Barry Neck,Aurora,IL,80133,Wang County,43.995521,-102.116121,Chicago Metro
LOC-4158,796 Christopher Divide,Oakland,CA,45212,Hill County,25.304665,-100.019053,Los Angeles Metro
LOC-4159,496 Cindy Manor,Virginia Beach,VA,87979,Lyons County,30.573948,-98.585187,Washington DC Metro
LOC-4160,96627 Joshua Orchard Apt. 658,Spokane,WA,18370,Winters County,36.294944,-69.522128,Seattle Metro
LOC-4161,623 Hunt Square Suite 717,SACRAMENTO,CA,44899,Martinez County,33.049914,-123.487643,Los Angeles Metro
LOC-4162,993 Travis Stravenue,San Francisco,CA,35036-1722,Newton County,25.037898,-109.503794,Los Angeles Metro
LOC-4163,700 George Mill,Augusta,GA,91393,Ray County,43.151659,-69.152311,Atlanta Metro
LOC-4164,44527 Rush Alley Apt. 398,Miami,FL,17874,Crawford County,45.436974,-108.936411,Miami Metro
LOC-4165,4659 Rojas Corners,tampa,FL,70567,Hopkins County,42.545778,-88.78047,Miami Metro
LOC-4166,498 Terry Rapids Apt. 203,Athens,GA,3148,Griffith County,26.418047,-120.155417,Atlanta Metro
LOC-4167,68687 Deborah Ford,Tampa,FL,94100,Ruiz County,44.370336,-114.333946,Miami Metro
LOC-4168,785 Murphy Squares Suite 530,Columbus,OH,56394,Carpenter County,28.902116,-83.83605,Columbus Metro
LOC-4169,643 Rhonda Creek Apt. 222,Hampton,VA,69894,Reed County,40.173056,-84.240839,Washington DC Metro
LOC-4170,0412 Robert Inlet Apt. 509,Sandy Springs,GA,76039,Campbell County,30.281308,-104.619189,Atlanta Metro
LOC-4171,7314 Donna Manors Suite 224,Lakewood,NJ,80076,Henry County,,-98.716048,New York Metro
LOC-4172,38280 Nixon Circle Apt. 245,newark,NJ,86890,Fox County,31.269669,,New York Metro
LOC-4173,1793 Salazar Rapids Apt. 393,Peoria,IL,8468,Sanchez County,30.436784,-68.534182,Chicago Metro
LOC-4174,387 Spencer Fords,Fort Lauderdale,FL,82291,Arnold County,39.236361,,Miami Metro
LOC-4175,982 Hunt Mission Apt. 868,Sterling Heights,MI,50272,Garcia County,45.86564,-101.610639,Detroit Metro
LOC-4176,2235 Travis Views Apt. 787,Arlington,TX,17463-5767,Hall County,27.979204,-114.583908,Dallas-Fort Worth Metro
LOC-4177,19980 Mcmahon Glens Suite 033,Paterson,NJ,7899,Hickman County,43.056262,-75.287493,New York Metro
LOC-4178,950 Ford Stravenue,Greensboro,NC,89500,Moore County,32.397957,-102.710441,Charlotte Metro
LOC-4179,81076 Bryant Mills Suite 739,Jersey City,NJ,69396,Olson County,46.739913,-105.141442,New York Metro
LOC-4180,059 Baker Meadows,Dayton,OH,52302,Mason County,30.140707,-74.097443,Columbus Metro
LOC-4181,05374 Elizabeth Estate,Kirkland,WA,30278,Villegas County,28.920658,-70.239454,Seattle Metro
LOC-4182,1033 Joshua Point,Mesa,AZ,87670,Schwartz County,26.181705,-86.398717,Phoenix Metro
LOC-4183,65188 Chan Creek Suite 613,Tucson,AZ,87199,Thomas County,45.878914,-88.593563,Phoenix Metro
LOC-4184,63572 Mcdonald Vista Apt. 985,Cincinnati,OH,37397,Alvarez County,34.140395,-109.47667,Columbus Metro
LOC-4185,8500 Taylor Springs,ANN ARBOR,MI,17893,Mann County,40.289789,,Detroit Metro
LOC-4186,580 Beth Valleys,Greensboro,NC,54890,Chapman County,26.889407,-116.652539,Charlotte Metro
LOC-4187,9245 Sarah Circles Suite 904,Erie,PA,39016,Gordon County,37.497229,-120.056133,Philadelphia Metro
LOC-4188,359 Brooks Fork Suite 536,Flint,MI,42460,Randall County,39.145621,-100.217856,Detroit Metro
LOC-4189,07799 Bryant Drive Apt. 264,norfolk,VA,17805,Berg County,28.236958,-101.321273,Washington DC Metro
LOC-4190,153 Stephanie Branch Apt. 702,COLUMBUS,OH,88488,Stevens County,36.408604,-98.417057,Columbus Metro
LOC-4191,076 Gallagher Square Suite 938,Aurora,CO,34719,Holt County,40.905502,-121.65919,Denver Metro
LOC-4192,45386 Daryl Mews Apt. 207,SAN ANTONIO,TX,6040,Peterson County,30.639804,-67.831304,Dallas-Fort Worth Metro
LOC-4193,06991 Diaz Key,San Jose,CA,48256,Reilly County,37.170242,-106.822375,Los Angeles Metro
LOC-4194,224 Flores Mews,Columbus,OH,9873,Morgan County,38.912507,-112.644658,Columbus Metro
LOC-4195,21489 Ramirez Corner,Charlotte,NC,99673,Lopez County,25.722547,-110.303163,Charlotte Metro
LOC-4196,176 Jason Center Apt. 815,Richmond,VA,69989,Hamilton County,35.463146,-75.361235,Washington DC Metro
LOC-4197,070 Rojas Spring Suite 951,Cincinnati,OH,49163,Smith County,45.36938,-112.142443,Columbus Metro
LOC-4198,61128 Carter Squares Apt. 173,Warren,MI,42783,Jarvis County,42.744913,-82.850742,Detroit Metro
LOC-4199,938 Chad Island Apt. 878,Akron,OH,51305,Aguilar County,30.405904,-121.188972,Columbus Metro
LOC-4200,89302 Brown Divide Apt. 850,Yonkers,NY,95563,Flores County,26.891635,-103.182264,New York Metro
LOC-4201,319 Edward Lodge,Edison,NJ,13734,Brown County,28.294892,-109.727254,New York Metro
LOC-4202,896 Baker Plaza Apt. 844,Columbus,OH,46889,Ali County,32.356003,-67.052739,Columbus Metro
LOC-4203,654 Jones Trail,Scottsdale,AZ,N/A,Lopez County,46.534006,-68.220938,Phoenix Metro
LOC-4204,054 Torres Mountains Apt. 566,Yonkers,NY,96625,Hernandez County,41.037055,-76.389099,New York Metro
LOC-4205,056 Breanna Inlet,Fort Lauderdale,FL,67249,Nelson County,43.976217,-71.661079,Miami Metro
LOC-4206,50123 Williams Locks Suite 660,Orlando,FL,57346,Mathis County,29.743638,-97.660472,Miami Metro
LOC-4207,59085 Horton Meadow Suite 789,Fort Lauderdale,FL,83313,Lewis County,26.946544,-85.815875,Miami Metro
LOC-4208,391 Freeman Fork Suite 299,Peoria,IL,20820,Williams County,41.680256,-88.378379,Chicago Metro
LOC-4209,2196 Brittany Burg,Warren,MI,61587,Taylor County,31.743735,-106.983952,Detroit Metro
LOC-4210,7142 Lowe Forks Apt. 111,New Rochelle,NY,13954,Li County,47.276299,-114.317124,New York Metro
LOC-4211,66237 Lee Roads,Arvada,CO,59241,Frederick County,33.405999,-109.428185,Denver Metro
LOC-4212,30983 Wendy Land,Winston-Salem,NC,73972,Good County,32.972947,-121.43204,Charlotte Metro
LOC-4213,8034 Robinson Flat,Atlanta,GA,90748,Rojas County,30.255729,-96.064725,Atlanta Metro
LOC-4214,742 Butler Lodge,Denver,CO,75995,Brandt County,26.317802,-84.602039,Denver Metro
LOC-4215,8058 Anthony Stravenue Suite 895,thornton,CO,93262,Mccall County,31.206543,-75.514918,Denver Metro
LOC-4216,157 Grimes Center,Columbus,OH,4906,Durham County,36.208527,-88.769276,Columbus Metro
LOC-4217,3857 Anita Causeway Suite 794,Cincinnati,OH,52416,Harvey County,36.219302,-107.550867,Columbus Metro
LOC-4218,8815 Stephanie Groves,Thornton,CO,26449,Patterson County,42.352192,-96.076504,Denver Metro
LOC-4219,954 Shawn Camp,Austin,TX,65430,Smith County,33.999015,-70.674395,Dallas-Fort Worth Metro
LOC-4220,6266 Herrera Lake Suite 553,Atlanta,GA,57815,Waters County,40.578889,-119.385801,Atlanta Metro
LOC-4221,77665 Montgomery Cape Apt. 344,Warren,MI,84143,Livingston County,46.487109,-110.377952,Detroit Metro
LOC-4222,81622 Patterson Grove,Reading,PA,N/A,Dixon County,34.506375,-74.773738,Philadelphia Metro
LOC-4223,186 Larry Estates Apt. 635,Erie,PA,34558,Medina County,45.844882,-70.92694,Philadelphia Metro
LOC-4224,533 Dominique Corner,STERLING HEIGHTS,MI,26863-3380,Soto County,39.748499,-99.509572,Detroit Metro
LOC-4225,356 Lisa Mills,Aurora,CO,60834,Mosley County,37.729258,-94.041117,Denver Metro
LOC-4226,8473 Parker Village,Edison,NJ,35978-7960,Lane County,46.383427,-120.668057,New York Metro
LOC-4227,2239 Timothy Light,Springfield,IL,84803,Jones County,47.752257,-113.715437,Chicago Metro
LOC-4228,225 Wade Pike Suite 313,San Antonio,TX,4080,Walters County,27.771532,-96.48742,Dallas-Fort Worth Metro
LOC-4229,740 Parker Harbor Apt. 739,Seattle,WA,61177,Woods County,27.482141,-89.461495,Seattle Metro
LOC-4230,75657 Lawrence Valleys Apt. 618,Cleveland,OH,99413,Villanueva County,44.247662,-103.319217,Columbus Metro
LOC-4231,2511 Carla Green Suite 519,Sacramento,CA,32777,Hurst County,34.504244,-104.147013,Los Angeles Metro
LOC-4232,1528 Young Plaza,Erie,PA,61326,King County,31.65462,-80.317985,Philadelphia Metro
LOC-4233,1706 Lawson Crest,Oakland,CA,11100,Torres County,41.328512,-111.625985,Los Angeles Metro
LOC-4234,37520 Lori Light Apt. 461,San Francisco,CA,50440,Gray County,29.004638,-98.664114,Los Angeles Metro
LOC-4235,57337 Huang Path Suite 091,Yonkers,NY,26688,Harris County,30.27317,-104.532183,New York Metro
LOC-4236,781 Christine Oval,Fayetteville,NC,11686,Rodriguez County,44.200506,-93.217562,Charlotte Metro
LOC-4237,1451 Aguilar Courts Suite 955,Glendale,AZ,86374,Patel County,40.32252,-100.454508,Phoenix Metro
LOC-4238,736 Stephanie Mountain,Pittsburgh,PA,97113,Thompson County,41.333932,-118.648426,Philadelphia Metro
LOC-4239,1808 Allen Pike Apt. 684,San Antonio,TX,8902,Moreno County,46.602902,-87.659771,Dallas-Fort Worth Metro
LOC-4240,230 Stanley Brook Suite 644,Dayton,OH,90829,Peterson County,29.029298,-119.802651,Columbus Metro
LOC-4241,06045 Emily Ridges,Mesa,AZ,46684,Williams County,29.427378,-68.300869,Phoenix Metro
LOC-4242,733 Anthony Park,Naples,FL,46448,Little County,25.709923,-111.179853,Miami Metro
LOC-4243,27223 Walker Meadow Suite 043,Norfolk,VA,24110,Thomas County,28.571909,-109.69679,Washington DC Metro
LOC-4244,59047 Michael Islands Apt. 265,Sandy Springs,GA,69195,Green County,38.387092,-104.488695,Atlanta Metro
LOC-4245,53973 Bridges Court,NORFOLK,VA,62796,Lee County,37.775325,-98.003366,Washington DC Metro
LOC-4246,964 Robert Roads Suite 009,Vancouver,WA,47229,Hoffman County,39.319462,-78.657459,Seattle Metro
LOC-4247,74051 Pena Gardens Apt. 641,Sarasota,FL,76234,Moody County,,-114.352847,Miami Metro
LOC-4248,365 Collins Causeway,Philadelphia,PA,71185,Mcpherson County,34.514086,-91.26238,Philadelphia Metro
LOC-4249,542 Williams Loop,Parma,OH,64254,Martinez County,28.16632,-72.573114,Columbus Metro
LOC-4250,38435 Lynch Ridges,Redmond,WA,84382,Lopez County,40.100624,-83.619229,Seattle Metro
LOC-4251,458 Eric Circles Suite 475,Arvada,CO,83757,Thompson County,44.684591,-90.917131,Denver Metro
LOC-4252,775 Diaz Cove Apt. 889,Hampton,VA,51922,Lambert County,44.174083,-67.755126,Washington DC Metro
LOC-4253,83676 Reed Motorway Apt. 310,Colorado Springs,CO,80261,Miller County,32.895009,-104.623625,Denver Metro
LOC-4254,133 Kelly Fords,Denver,CO,86365,Davidson County,41.04111,-90.122739,Denver Metro
LOC-4255,14483 Roberts Trail Suite 749,Raleigh,NC,37300,Hunter County,39.976975,-81.748905,Charlotte Metro
LOC-4256,683 Michael Landing,Bellevue,WA,60282,Dillon County,46.244696,-90.987114,Seattle Metro
LOC-4257,93535 Tamara Knoll,Atlanta,GA,23903,Brown County,32.525124,-110.904784,Atlanta Metro
LOC-4258,466 Shelby Meadows,Charlotte,NC,67454,Benton County,40.385649,-122.343136,Charlotte Metro
LOC-4259,471 Alvarez Islands,Woodbridge,NJ,N/A,Perry County,26.533903,-123.349826,New York Metro
LOC-4260,80103 Francisco Cove,Parma,OH,38814,Baldwin County,46.717936,-112.637559,Columbus Metro
LOC-4261,551 Colin Via,Rockford,IL,59195,Butler County,36.109302,-97.779964,Chicago Metro
LOC-4262,32854 Jose Crossroad,San Diego,CA,52726,Walls County,31.601055,-74.866898,Los Angeles Metro
LOC-4263,26214 Flores Mountains Apt. 504,Atlanta,GA,61261,Morris County,29.628217,-110.092642,Atlanta Metro
LOC-4264,8778 Katie Common Apt. 591,San Jose,CA,54789,Clark County,34.791263,-92.664172,Los Angeles Metro
LOC-4265,423 Jasmin Lock Apt. 554,Yonkers,NY,56371,Perry County,36.560115,-93.573409,New York Metro
LOC-4266,36931 Nancy Walk,New  York,NY,87305,Peterson County,34.715698,-73.714732,New York Metro
LOC-4267,732 Jacqueline Courts,Macon,GA,16383,Gomez County,37.961664,-94.606206,Atlanta Metro
LOC-4268,2787 Fowler Estates Suite 023,Tacoma,WA,51351,Rivera County,35.737452,-82.201011,Seattle Metro
LOC-4269,93099 Hicks Common Suite 078,LANSING,MI,14577,Kim County,36.93821,-70.523477,Detroit Metro
LOC-4270,999 Elizabeth Coves Apt. 948,Kirkland,WA,50505,Cordova County,31.510317,-75.860687,Seattle Metro
LOC-4271,6123 Carmen Shore Apt. 024,Lansing,MI,82675,Davis County,27.406594,-117.883186,Detroit Metro
LOC-4272,75863 Clark Ford Apt. 270,TOLEDO,OH,38709,Anderson County,29.62594,-123.243477,Columbus Metro
LOC-4273,6868 Li Village Suite 311,Fayetteville,NC,32956,Cruz County,26.558571,-119.064567,Charlotte Metro
LOC-4274,65149 Kirby Ford,New Rochelle,NY,49351,Cobb County,25.331211,-107.253009,New York Metro
LOC-4275,543 Andrew Knoll Suite 710,Tucson,AZ,68783,Randolph County,41.981606,-90.391247,Phoenix Metro
LOC-4276,275 Williams Roads,Spokane,WA,81072,Gardner County,40.625771,-67.726362,Seattle Metro
LOC-4277,697 Vanessa Ways Suite 342,Elizabeth,NJ,78627,Lopez County,32.364168,-67.264851,New York Metro
LOC-4278,452 Gary Station Suite 062,mesa,AZ,37846,Day County,43.816442,-97.188077,Phoenix Metro
LOC-4279,818 Evelyn Causeway,Springfield,IL,3548,Valdez County,27.298155,-112.796485,Chicago Metro
LOC-4280,1414 Michael Circle,Lansing,MI,91721,Grant County,43.835732,-83.778294,Detroit Metro
LOC-4281,134 Soto Stravenue,Syracuse,NY,10578,Martin County,33.009771,-106.391714,New York Metro
LOC-4282,64122 Turner Dale Suite 439,Buffalo,NY,23820-8698,Singh County,36.71516,-120.780618,New York Metro
LOC-4283,5396 Melanie Crossroad,Chandler,AZ,87714,King County,41.199944,-74.190338,Phoenix Metro
LOC-4284,4425 Sarah Squares,sarasota,FL,3984,Miles County,28.589966,-68.702967,Miami Metro
LOC-4285,527 Gordon Fall Apt. 918,columbus,GA,75992,Holland County,45.887368,-110.421056,Atlanta Metro
LOC-4286,24661 Stephenson Tunnel,Sacramento,CA,79450,Wang County,38.67657,-87.32575,Los Angeles Metro
LOC-4287,702 Cathy Ville,Jersey City,NJ,54774,Mcdonald County,35.702699,-113.207456,New York Metro
LOC-4288,635 Mariah Spur,Toledo,OH,57643-6065,Flores County,32.276165,-98.20137,Columbus Metro
LOC-4289,75331 Brown Skyway,Chesapeake,VA,48950,Singleton County,46.830096,-94.462144,Washington DC Metro
LOC-4290,79708 Williams Rue,Naples,FL,89107,Young County,26.116205,-117.587393,Miami Metro
LOC-4291,8725 Tanner Park Apt. 015,Seattle,WA,51244,Hall County,35.955434,-109.769617,Seattle Metro
LOC-4292,03256 Nelson Track,Austin,TX,47597,King County,36.372245,-121.886599,Dallas-Fort Worth Metro
LOC-4293,31151 Gordon Ridge,Redmond,WA,7973,Roberts County,38.995958,-112.470404,Seattle Metro
LOC-4294,26631 Turner Forest Apt. 990,Scottsdale,AZ,66874,Shea County,26.392246,-80.714076,Phoenix Metro
LOC-4295,913 Michael Light Suite 366,San Francisco,CA,49216,Crawford County,45.698817,-102.521126,Los Angeles Metro
LOC-4296,4635 Julie Hollow,Bellevue,WA,42009,Nguyen County,47.346082,-103.504765,Seattle Metro
LOC-4297,232 Mcdaniel Village,SAN DIEGO,CA,54203,Parker County,44.624288,-70.501674,Los Angeles Metro
LOC-4298,297 Jennifer Ranch Suite 577,winston-salem,NC,93864,Stewart County,28.822324,-108.647415,Charlotte Metro
LOC-4299,352 Elizabeth Parks,JACKSONVILLE,FL,24431,Smith County,42.191145,-101.788028,Miami Metro
LOC-4300,0641 James Square Apt. 540,Fayetteville,NC,70646,Moore County,30.771557,-100.175901,Charlotte Metro
LOC-4301,8307 Smith Locks Apt. 270,Yonkers,NY,37409,Benjamin County,32.924479,-67.36613,New York Metro
LOC-4302,141 Emma Crossroad Suite 963,Redmond,WA,64160,Nicholson County,38.128345,-74.534587,Seattle Metro
LOC-4303,2721 Rhonda Lodge Suite 543,Orlando,FL,46768-3878,Hughes County,46.462661,-84.003226,Miami Metro
LOC-4304,796 Hopkins Loaf Suite 269,Oakland,CA,61348,Palmer County,30.535018,-90.953366,Los Angeles Metro
LOC-4305,13332 Gilbert Points,Greensboro,NC,58241,Doyle County,44.396186,-89.06378,Charlotte Metro
LOC-4306,70267 Carrie Lights,COLORADO SPRINGS,CO,1047,Jones County,30.341575,-101.066787,Denver Metro
LOC-4307,185 Kyle Mount Suite 616,Fort Lauderdale,FL,72238,Stevenson County,,-74.348524,Miami Metro
LOC-4308,495 Raymond Viaduct,Flint,MI,59847,Barnes County,27.30602,-76.785853,Detroit Metro
LOC-4309,87956 Kurt Corner,JERSEY CITY,NJ,29367,Mullins County,43.256392,-120.598094,New York Metro
LOC-4310,1592 Eric Junction Suite 890,Akron,OH,48295,Pruitt County,29.837522,-99.019525,Columbus Metro
LOC-4311,69030 Justin Summit Suite 112,Tempe,AZ,32916,Williams County,38.262255,-75.490817,Phoenix Metro
LOC-4312,02385 Park View Apt. 292,Flint,MI,47942,Jarvis County,46.456898,-86.130359,Detroit Metro
LOC-4313,2230 John Street,buffalo,NY,82628,Tran County,25.963248,-97.2619,New York Metro
LOC-4314,98951 Holly Garden,Fort Lauderdale,FL,40882,Sims County,41.122971,-100.902139,Miami Metro
LOC-4315,738 Guzman Mill Suite 678,Tacoma,WA,97489,Underwood County,38.132153,-87.993759,Seattle Metro
LOC-4316,0842 Brittany Lights,Peoria,IL,39172,Pacheco County,40.635679,-110.961932,Chicago Metro
LOC-4317,1444 Morgan Groves Apt. 062,Virginia Beach,VA,40784,Wilkins County,34.925255,-67.870244,Washington DC Metro
LOC-4318,148 Pacheco Ridges Apt. 987,Bethlehem,PA,19485,Thomas County,25.061193,-87.767325,Philadelphia Metro
LOC-4319,811 Alejandro Avenue,Chandler,AZ,85358,Holmes County,,-118.066759,Phoenix Metro
LOC-4320,391 Roach Prairie,columbus,OH,64338,Thornton County,42.01478,-78.948241,Columbus Metro
LOC-4321,79633 Connie Alley,San Diego,CA,12305,Lutz County,35.170544,-89.088459,Los Angeles Metro
LOC-4322,504 Allen Well Apt. 719,Edison,NJ,59772,Martin County,28.084245,-106.200976,New York Metro
LOC-4323,84416 Emily Ramp,Dayton,OH,81348,Lewis County,47.695278,-74.202498,Columbus Metro
LOC-4324,40885 Sheryl Shoal Suite 323,Denver,CO,17337,Hunter County,45.95703,-108.393082,Denver Metro
LOC-4325,0574 Benjamin Mountains,Grand Rapids,MI,43324,Jenkins County,25.321674,-119.65292,Detroit Metro
LOC-4326,65941 Anderson Wells,Elizabeth,NJ,90811,Flynn County,25.551499,-110.098676,New York Metro
LOC-4327,516 Leslie Path,woodbridge,NJ,65790,Jones County,27.168576,-93.169368,New York Metro
LOC-4328,4466 Shaffer Coves,New  Rochelle,NY,20561,Morrow County,38.222953,-105.943005,New York Metro
LOC-4329,901 Paige Village,Fort Lauderdale,FL,82404,Munoz County,31.732256,,Miami Metro
LOC-4330,8511 Fox Crest,Spokane,WA,98011,Serrano County,26.661174,-79.190112,Seattle Metro
LOC-4331,46023 Wright Junction,Glendale,AZ,24504,Schultz County,45.077608,-92.790035,Phoenix Metro
LOC-4332,289 Connor Groves Apt. 812,Akron,OH,53799,Steele County,44.573863,-80.723118,Columbus Metro
LOC-4333,3167 Foster Divide Suite 168,Norfolk,VA,88661-5838,Aguilar County,30.488025,-109.917303,Washington DC Metro
LOC-4334,884 Hunt Spur Suite 181,Philadelphia,PA,32070,Nash County,38.808144,-77.597223,Philadelphia Metro
LOC-4335,347 Burgess Keys,Syracuse,NY,4875,Proctor County,45.989623,-69.917932,New York Metro
LOC-4336,473 Veronica Point,Sandy Springs,GA,43671,Johnson County,38.432736,-108.837021,Atlanta Metro
LOC-4337,31148 Larry Walks,Scranton,PA,35044,Davis County,25.604911,-100.579447,Philadelphia Metro
LOC-4338,304 Parker Port Suite 894,Durham,NC,26782,Thomas County,26.076581,-105.798568,Charlotte Metro
LOC-4339,634 Kathleen Course Suite 689,Redmond,WA,97958,Perez County,36.398283,-117.968965,Seattle Metro
LOC-4340,0041 Davis Corners Apt. 030,Fort  Worth,TX,37709,Ramos County,28.919095,-120.616829,Dallas-Fort Worth Metro
LOC-4341,1706 Paul Stream Suite 846,Joliet,IL,40343,Collins County,40.911745,-97.115065,Chicago Metro
LOC-4342,098 Martinez Inlet,virginia beach,VA,43580,Tate County,37.141086,-73.289125,Washington DC Metro
LOC-4343,186 Munoz Fork,Durham,NC,73801,Norman County,36.013845,-79.498218,Charlotte Metro
LOC-4344,0557 Melissa Inlet Suite 721,Sacramento,CA,61610,Gibbs County,26.335172,-107.345485,Los Angeles Metro
LOC-4345,62091 Smith Shore Suite 941,dallas,TX,23844,Woods County,29.438094,-94.544794,Dallas-Fort Worth Metro
LOC-4346,19017 Holly Loaf,Bethlehem,PA,79924,Henderson County,38.469496,-107.923763,Philadelphia Metro
LOC-4347,72185 Megan Passage Suite 047,Tacoma,WA,12387,Williams County,38.97711,-83.612559,Seattle Metro
LOC-4348,712 Stewart Key Suite 416,Naples,FL,64884,Stewart County,46.784411,-70.686687,Miami Metro
LOC-4349,7157 Teresa View Apt. 207,Cleveland,OH,78582-6162,Smith County,28.437802,-76.449037,Columbus Metro
LOC-4350,589 Kathy Port,Albany,NY,45079,Henderson County,44.089174,-70.031722,New York Metro
