transaction_id,listing_id,buyer_id,agent_id,sale_price,sale_date,closing_date,commission_amount,transaction_status,financing_type,inspection_passed,days_to_close,commission_rate
TXN-04099,LST-5899,BYR-0323,AGT-0075,1782196.62,2024-07-24,2024-09-02,77490.94,Cancelled,Cash,False,40,4.34805784784846
TXN-04100,LST-0687,BYR-1969,AGT-0045,147321.63,2020-06-20,2020-07-12,8425.12,Completed,Cash,False,22,5.718861514089955
TXN-04101,LST-1782,BYR-0927,AGT-0074,1692493.02,2020-06-26,2020-07-18,77957.66,Pending,Conventional,False,22,4.606084579303022
TXN-04102,LST-4210,BYR-0240,AGT-0197,2140549.77,2023-09-11,2023-10-13,123730.48,Pending,Jumbo,True,32,5.780313157586614
TXN-04103,LST-2555,BYR-3914,AGT-0142,1413680.38,2022-10-16,2022-11-06,67120.37,Pending,Conventional,True,21,4.747916923060077
TXN-04104,LST-2644,BYR-3566,AGT-0087,1182222.71,2022-03-09,2022-04-18,47142.15,Completed,Conventional,True,40,3.9875862306857566
TXN-04105,LST-2803,BYR-3004,AGT-0037,685176.51,2024-06-05,2024-06-29,34246.48,Cancelled,Jumbo,True,24,4.998198201511608
TXN-04106,LST-2617,BYR-2972,AGT-0287,2738281.98,2022-01-31,2022-03-07,95703.32,Cancelled,Conventional,True,35,3.4950133221853217
TXN-04107,LST-1007,BYR-3345,AGT-0152,2275134.12,2021-06-22,2021-08-05,133670.83,Unknown,Cash,False,44,5.87529450791235
TXN-04108,LST-3338,BYR-1894,AGT-0224,2415090.07,2021-07-14,2021-08-04,121744.41,Unknown,Conventional,True,21,5.040988388478613
TXN-04109,LST-5975,BYR-3987,AGT-0176,351530.8,2020-09-13,2020-09-30,10177.95,Cancelled,Cash,True,17,2.8953224013372374
TXN-04110,LST-4648,BYR-2018,AGT-0218,2254931.67,2022-01-31,2022-03-03,120473.31,Cancelled,Jumbo,True,31,5.342659008376959
TXN-04111,LST-4100,BYR-1468,AGT-0292,1678251.86,2021-01-15,2021-02-04,96652.02,Cancelled,Cash,True,20,5.759089103586633
TXN-04112,LST-1403,BYR-3917,AGT-0296,378506.02,2023-06-20,2023-07-29,13600.89,Cancelled,Conventional,True,39,3.593308766925292
TXN-04113,LST-0730,BYR-1289,AGT-0002,151262.36,2020-07-16,2020-08-21,4702.12,Completed,Conventional,True,36,3.1085856388859727
TXN-04114,LST-4839,BYR-3052,AGT-0103,1177101.42,2024-08-09,2024-09-12,68073.75,Pending,Conventional,True,34,5.783167774956894
TXN-04115,LST-4801,BYR-0974,AGT-0298,2204093.3,2020-09-04,2020-10-14,93759.54,Completed,FHA,True,40,4.2538825375495675
TXN-04116,LST-0040,BYR-3108,AGT-0164,1412540.83,2022-08-25,2022-10-09,79390.47,Completed,Conventional,True,45,5.620401783359423
TXN-04117,LST-3501,BYR-2438,AGT-0095,708689.58,2023-03-29,2023-04-25,27924.79,Cancelled,FHA,False,27,3.9403415526442482
TXN-04118,LST-3697,BYR-2964,AGT-0117,2077653.79,2022-10-09,2022-11-07,70107.14,Pending,FHA,True,29,3.3743417857890554
TXN-04119,LST-4113,BYR-1938,AGT-0226,1307327.8,2024-09-10,2024-10-16,41986.71,Pending,Cash,True,36,3.2116436290882824
TXN-04120,LST-5575,BYR-2360,AGT-0189,786239.3,2024-01-10,2024-02-06,23980.43,Pending,Cash,True,27,3.0500167061097048
TXN-04121,LST-5064,BYR-0973,AGT-0280,159180.55,2021-05-30,2021-07-14,9201.15,Unknown,Cash,True,45,5.780323035697514
TXN-04122,LST-5659,BYR-0764,AGT-0289,1058120.41,2020-11-27,2020-12-30,60941.53,Completed,FHA,True,33,5.759413524591214
TXN-04123,LST-2324,BYR-2032,AGT-0088,2449320.91,2021-06-01,2021-07-10,125793.09,Pending,VA,False,39,5.1358353854905845
TXN-04124,LST-0655,BYR-2537,AGT-0078,1030665.42,2024-05-23,2024-07-05,53534.09,Completed,Conventional,False,43,5.194128857064011
TXN-04125,LST-1651,BYR-2665,AGT-0090,730701.66,2023-08-27,2023-10-06,25005.45,Completed,Conventional,True,40,3.4221148478025905
TXN-04126,LST-4841,BYR-3523,AGT-0213,2367031.95,2024-04-06,2024-04-29,123084.62,Pending,Conventional,True,23,5.199956003973668
TXN-04127,LST-0049,BYR-1512,AGT-0247,2162719.01,2024-09-07,2024-10-02,86224.51,Completed,Conventional,True,25,3.9868568039266465
TXN-04128,LST-0426,BYR-2895,AGT-0083,2294658.83,2022-09-09,2022-10-11,114768.11,Cancelled,Conventional,False,32,5.001532624350959
TXN-04129,LST-4697,BYR-1505,AGT-0291,1403513.25,2023-06-22,2023-08-02,64674.04,Pending,Conventional,True,41,4.608010647566028
TXN-04130,LST-3640,BYR-2579,AGT-0236,2083734.85,2023-06-12,2023-07-09,79161.24,Completed,FHA,True,27,3.7990073449124298
TXN-04131,LST-2913,BYR-2862,AGT-0113,324654.05,2020-08-17,2020-09-26,19451.46,Cancelled,Conventional,True,40,5.991442275246528
TXN-04132,LST-3998,BYR-0885,AGT-0264,1800228.37,2022-08-19,2022-09-04,72130.45,Cancelled,VA,True,16,4.0067388783568605
TXN-04133,LST-4668,BYR-0077,AGT-0068,2753900.35,2022-08-19,2022-09-18,115045.77,Completed,Cash,True,30,4.177557477706119
TXN-04134,LST-5784,BYR-2224,AGT-0247,945931.68,2021-12-31,2022-01-17,41827.72,Pending,VA,True,17,4.421854229472471
TXN-04135,LST-1664,BYR-1242,AGT-0039,1624620.59,2022-07-16,2022-08-22,49221.18,Cancelled,Cash,True,37,3.0297030767042044
TXN-04136,LST-0468,BYR-0533,AGT-0107,1639127.49,2022-08-25,2022-09-18,80289.01,Pending,Cash,True,24,4.898277314597414
TXN-04137,LST-1266,BYR-3166,AGT-0232,997173.72,2023-08-11,2023-09-14,51996.48,Completed,Cash,False,34,5.214385312922206
TXN-04138,LST-5429,BYR-3991,AGT-0190,500501.85,2023-01-30,2023-03-13,22788.81,Cancelled,Cash,True,42,4.553191961228515
TXN-04139,LST-1511,BYR-3776,AGT-0253,307980.06,2021-01-24,2021-02-21,18333.77,Cancelled,Jumbo,True,28,5.9529081200906315
TXN-04140,LST-2765,BYR-1954,AGT-0002,312124.16,2023-04-16,2023-05-12,18301.43,Pending,VA,True,26,5.863509572600853
TXN-04141,LST-5676,BYR-0352,AGT-0266,398788.82,2023-11-13,2023-12-13,23847.63,Completed,Conventional,True,30,5.98001468546686
TXN-04142,LST-1251,BYR-2321,AGT-0057,693635.63,2020-03-09,2020-03-26,22768.36,Pending,Cash,True,17,3.2824669055711566
TXN-04143,LST-2694,BYR-1646,AGT-0091,1871508.73,2020-07-10,2020-08-13,72326.13,Completed,Conventional,False,34,3.8645895068841063
TXN-04144,LST-0244,BYR-0435,AGT-0088,2536900.71,2022-08-10,2022-08-29,70918.79,Cancelled,Cash,True,19,2.7954893827910197
TXN-04145,LST-4577,BYR-1584,AGT-0184,370984.66,2023-11-16,2023-12-11,12910.63,Cancelled,Cash,False,25,3.48009807197958
TXN-04146,LST-3238,BYR-1402,AGT-0098,645172.9,2020-02-05,2020-03-14,34546.55,Completed,Conventional,True,38,5.354618893633009
TXN-04147,LST-4954,BYR-2266,AGT-0128,1085924.33,2024-07-30,2024-09-06,30035.79,Completed,Conventional,True,38,2.7659192422735384
TXN-04148,LST-0588,BYR-1896,AGT-0159,1968439.56,2023-09-04,2023-10-08,116463.21,Cancelled,Cash,True,34,5.916524559179251
TXN-04149,LST-1950,BYR-1280,AGT-0173,208083.33,2021-06-10,2021-07-08,10387.41,Completed,VA,True,28,4.991947216530993
TXN-04150,LST-0176,BYR-1558,AGT-0068,1328815.48,2023-11-12,2023-11-28,74359.73,Pending,Jumbo,True,16,5.595940980458777
TXN-04151,LST-0301,BYR-0820,AGT-0038,1847563.31,2023-07-24,2023-08-09,74649.63,Cancelled,Conventional,True,16,4.040436914716606
TXN-04152,LST-3766,BYR-1749,AGT-0037,1862698.92,2023-10-16,2023-11-09,104305.06,Completed,FHA,False,24,5.5996736176773005
TXN-04153,LST-1208,BYR-3910,AGT-0298,396982.04,2022-06-29,2022-07-22,15937.66,Pending,Conventional,True,23,4.014705551918672
TXN-04154,LST-3698,BYR-2155,AGT-0254,1693278.14,2021-10-24,2021-11-28,79523.88,Pending,Conventional,False,35,4.696445204211992
TXN-04155,LST-5667,BYR-3317,AGT-0284,1812008.85,2020-09-22,2020-11-04,88600.05,Cancelled,Cash,True,43,4.889603602101612
TXN-04156,LST-4996,BYR-1368,AGT-0073,416710.37,2022-03-01,2022-03-31,13186.68,Pending,Conventional,True,30,3.164471284935866
TXN-04157,LST-0702,BYR-3837,AGT-0218,239401.42,2021-03-13,2021-04-02,7703.41,Cancelled,Conventional,True,20,3.217779577080203
TXN-04158,LST-5236,BYR-1245,AGT-0225,1464441.26,2023-07-13,2023-08-13,48190.38,Cancelled,Cash,False,31,3.2907007823584538
TXN-04159,LST-2681,BYR-3403,AGT-0020,1010342.37,2023-11-30,2024-01-14,44328.3,Pending,Conventional,True,45,4.387453334259357
TXN-04160,LST-3458,BYR-3550,AGT-0081,2367455.98,2021-12-26,2022-01-22,114827.21,Unknown,Conventional,True,27,4.850236328364593
TXN-04161,LST-2353,BYR-0724,AGT-0296,555096.22,2022-10-08,2022-11-13,23284.2,Completed,Cash,True,36,4.194624132010843
TXN-04162,LST-1602,BYR-2788,AGT-0177,280277.13,2023-09-02,2023-09-25,10914.8,Cancelled,Conventional,True,23,3.894288485114714
TXN-04163,LST-3973,BYR-2531,AGT-0091,1567179.88,2023-02-21,2023-04-01,91196.66,Cancelled,Conventional,False,39,5.819157147423307
TXN-04164,LST-0372,BYR-3104,AGT-0107,1079435.27,2021-03-05,2021-04-04,32476.26,Cancelled,Conventional,False,30,3.0086343204257164
TXN-04165,LST-3853,BYR-2224,AGT-0214,776953.05,2020-11-11,2020-12-20,43273.05,Cancelled,VA,False,39,5.5695836447260225
TXN-04166,LST-2898,BYR-1147,AGT-0150,2484592.98,2023-12-24,2024-01-29,73844.87,Cancelled,Conventional,True,36,2.9721113516146214
TXN-04167,LST-4509,BYR-1500,AGT-0285,941516.01,2024-02-03,2024-02-23,30374.04,Completed,Conventional,True,20,3.226077908117569
TXN-04168,LST-0481,BYR-3984,AGT-0205,272505.08,2024-05-31,2024-06-21,12339.62,Pending,FHA,True,21,4.528216501505219
TXN-04169,LST-1061,BYR-2897,AGT-0256,510089.85,2024-05-16,2024-06-10,17153.05,Completed,Conventional,True,25,3.3627506997051597
TXN-04170,LST-0673,BYR-0268,AGT-0148,1585685.75,2022-07-10,2022-08-02,61537.47,Pending,Cash,False,23,3.8808111884716125
TXN-04171,LST-3537,BYR-2576,AGT-0211,1045072.63,2023-03-16,2023-04-11,52106.62,Pending,Conventional,True,26,4.985932891573287
TXN-04172,LST-2816,BYR-2414,AGT-0097,2783566.19,2021-05-02,2021-06-06,125174.24,Cancelled,Conventional,True,35,4.496901868175084
TXN-04173,LST-4610,BYR-1239,AGT-0291,1381252.19,2020-04-02,2020-04-25,42716.28,Completed,Conventional,True,23,3.0925764541231247
TXN-04174,LST-4094,BYR-3230,AGT-0084,1464854.74,2024-08-21,2024-09-20,41569.06,Completed,Jumbo,True,30,2.837759872354306
TXN-04175,LST-4656,BYR-1404,AGT-0181,2634426.56,2022-07-25,2022-09-03,113761.06,Completed,Jumbo,False,40,4.318247535433289
TXN-04176,LST-5802,BYR-3697,AGT-0241,1070364.58,2020-07-08,2020-07-24,38528.6,Pending,VA,True,16,3.599577258059118
TXN-04177,LST-2769,BYR-2097,AGT-0117,2271952.1,2021-08-22,2021-10-03,135752.9,Completed,Conventional,True,42,5.975165585577266
TXN-04178,LST-0740,BYR-1364,AGT-0099,178878.68,2022-11-03,2022-12-04,9876.97,Cancelled,Conventional,True,31,5.521602686245225
TXN-04179,LST-4107,BYR-2344,AGT-0108,929203.55,2020-10-31,2020-11-24,25689.37,Pending,Conventional,True,24,2.764665503053663
TXN-04180,LST-3622,BYR-1772,AGT-0281,549253.24,2022-10-16,2022-11-14,26235.98,Cancelled,VA,True,29,4.7766636752110925
TXN-04181,LST-5033,BYR-1948,AGT-0017,1115332.61,2022-01-14,2022-02-15,33102.99,Pending,FHA,True,32,2.967992660055012
TXN-04182,LST-4273,BYR-3955,AGT-0186,2172595.7,2023-12-02,2024-01-07,101796.74,Completed,Conventional,True,36,4.685489343461372
TXN-04183,LST-5500,BYR-0849,AGT-0102,2930446.28,2021-05-24,2021-06-27,100694.29,Cancelled,Conventional,True,34,3.43614181523232
TXN-04184,LST-4529,BYR-1259,AGT-0199,301462.85,2023-05-03,2023-05-18,13690.1,Pending,Conventional,False,15,4.541222906902128
TXN-04186,LST-0204,BYR-1302,AGT-0260,2344024.49,2023-03-17,2023-04-17,60502.17,Cancelled,Cash,True,31,2.58112362981327
TXN-04187,LST-3783,BYR-2012,AGT-0053,1910842.49,2023-12-13,2024-01-22,88741.02,Completed,Conventional,True,40,4.644078225411452
TXN-04188,LST-3767,BYR-2308,AGT-0271,641123.07,2024-05-14,2024-06-14,25233.95,Completed,FHA,True,31,3.9358979860138246
TXN-04189,LST-4252,BYR-2805,AGT-0236,2042047.58,2021-05-26,2021-07-08,112519.82,Completed,Cash,True,43,5.510146830173271
TXN-04190,LST-1171,BYR-2744,AGT-0170,1390744.07,2020-12-16,2021-01-03,69745.34,Cancelled,Jumbo,True,18,5.014965837675655
TXN-04191,LST-2387,BYR-3943,AGT-0296,723083.42,2022-01-13,2022-02-24,25924.87,Cancelled,Cash,True,42,3.5853221472012176
TXN-04192,LST-0227,BYR-0174,AGT-0283,975320.96,2022-09-28,2022-10-24,32727.52,Pending,Conventional,False,26,3.3555641006628223
TXN-04193,LST-2428,BYR-2346,AGT-0177,1025634.83,2020-09-25,2020-11-01,58428.47,Cancelled,VA,True,37,5.696810238006446
TXN-04194,LST-2487,BYR-3055,AGT-0075,694144.91,2023-07-31,2023-08-18,29460.63,Cancelled,Jumbo,True,18,4.244161352418474
TXN-04195,LST-1093,BYR-3709,AGT-0261,358350.97,2023-09-10,2023-10-12,20052.88,Completed,FHA,True,32,5.595877136875059
TXN-04196,LST-3900,BYR-0596,AGT-0259,313121.6,2020-11-18,2020-12-28,18708.79,Cancelled,Jumbo,True,40,5.974927951313484
TXN-04197,LST-4523,BYR-0213,AGT-0215,1865736.88,2023-05-11,2023-06-24,100827.71,Pending,Cash,True,44,5.404176284493021
TXN-04198,LST-4040,BYR-3295,AGT-0135,712193.58,2022-08-24,2022-09-20,39360.53,Cancelled,Conventional,False,27,5.526661725875147
TXN-04199,LST-0266,BYR-1693,AGT-0164,555495.11,2024-09-06,2024-10-14,25278.82,Cancelled,VA,True,38,4.550682723381669
TXN-04200,LST-1378,BYR-2852,AGT-0220,858161.75,2022-08-09,2022-08-31,35212.82,Cancelled,Conventional,True,22,4.103284724587177
TXN-04201,LST-2541,BYR-1812,AGT-0129,1858428.56,2021-03-15,2021-04-02,53622.32,Completed,Conventional,True,18,2.8853581544183755
TXN-04202,LST-3769,BYR-2543,AGT-0016,486096.04,2023-04-19,2023-05-21,21588.49,Cancelled,VA,True,32,4.441198492380231
TXN-04203,LST-0640,BYR-3593,AGT-0147,1983123.33,2023-08-18,2023-09-11,85190.69,Cancelled,Jumbo,True,24,4.295783762475327
TXN-04204,LST-3882,BYR-0987,AGT-0168,2270742.59,2024-10-02,2024-11-14,78870.08,Pending,Cash,False,43,3.4733166298695264
TXN-04205,LST-4439,BYR-3885,AGT-0220,1641713.33,2022-11-07,2022-12-04,59104.33,Completed,Conventional,True,27,3.6001614240410658
TXN-04206,LST-4662,BYR-0159,AGT-0135,1290681.18,2022-08-04,2022-08-30,41203.14,Completed,Conventional,True,26,3.192356147937324
TXN-04207,LST-0834,BYR-1224,AGT-0177,1673457.15,2021-07-31,2021-09-09,45500.13,Cancelled,Conventional,True,40,2.7189300903223006
TXN-04208,LST-4113,BYR-2558,AGT-0104,1346544.03,2024-06-27,2024-07-21,47999.25,Unknown,Conventional,True,24,3.5646253617120855
TXN-04209,LST-2157,BYR-3449,AGT-0025,494332.15,2024-05-24,2024-06-19,16733.0,Pending,FHA,True,26,3.3849710159454522
TXN-04210,LST-1820,BYR-1524,AGT-0126,1437122.87,2023-06-14,2023-07-16,47463.79,Pending,VA,True,32,3.302695335994479
TXN-04211,LST-1811,BYR-2823,AGT-0108,2343671.38,2021-04-20,2021-05-09,136859.4,Cancelled,VA,True,19,5.839530284318274
TXN-04212,LST-4953,BYR-1764,AGT-0259,2685555.24,2020-06-29,2020-08-02,153147.7,Completed,Conventional,True,34,5.7026456845475275
TXN-04213,LST-4748,BYR-3250,AGT-0011,1359514.87,2020-04-07,2020-05-08,53366.42,Cancelled,USDA,True,31,3.925401713333227
TXN-04214,LST-3096,BYR-2002,AGT-0215,642234.64,2022-02-09,2022-03-16,19555.68,Pending,VA,True,35,3.0449432001986065
TXN-04215,LST-2742,BYR-2495,AGT-0103,755383.08,2020-04-23,2020-05-30,28001.29,Cancelled,Conventional,True,37,3.706899286121156
TXN-04216,LST-5314,BYR-3533,AGT-0058,1043221.33,2024-03-31,2024-05-06,60001.92,Completed,Conventional,True,36,5.7516001901533205
TXN-04217,LST-0193,BYR-3704,AGT-0037,502822.66,2023-10-14,2023-11-15,16271.07,Cancelled,Conventional,False,32,3.2359460490503746
TXN-04218,LST-5667,BYR-1493,AGT-0265,1786656.92,2020-12-17,2021-01-08,67296.72,Pending,Conventional,False,22,3.7666280104856398
TXN-04219,LST-1283,BYR-3690,AGT-0049,282436.59,2024-08-20,2024-09-30,11228.15,Pending,Conventional,False,41,3.9754587038457014
TXN-04220,LST-2936,BYR-1658,AGT-0208,809630.87,2022-03-21,2022-04-19,23820.98,Cancelled,Conventional,True,29,2.942202537311849
TXN-04221,LST-5145,BYR-2565,AGT-0263,626637.82,2021-12-26,2022-02-04,31165.77,Completed,Jumbo,True,40,4.97349010948621
TXN-04222,LST-2709,BYR-1003,AGT-0160,883365.25,2024-12-26,2025-01-24,35140.97,Unknown,Conventional,True,29,3.9780792826070535
TXN-04223,LST-5696,BYR-3878,AGT-0206,897993.35,2023-02-12,2023-03-21,25336.17,Completed,Conventional,True,37,2.8214206708769054
TXN-04224,LST-4087,BYR-1928,AGT-0202,1106556.49,2021-07-20,2021-08-16,64592.64,Unknown,FHA,True,27,5.837265479324964
TXN-04225,LST-4636,BYR-2089,AGT-0241,783685.62,2021-11-29,2022-01-10,30801.65,Cancelled,Conventional,True,42,3.9303579412366916
TXN-04226,LST-3684,BYR-2006,AGT-0278,2154322.66,2021-08-20,2021-09-16,65664.42,Cancelled,Conventional,False,27,3.048030883173275
TXN-04227,LST-2269,BYR-1371,AGT-0255,178732.84,2021-09-28,2021-10-26,4767.58,Cancelled,Conventional,False,28,2.6674336960124396
TXN-04228,LST-1877,BYR-2040,AGT-0200,1458763.17,2021-03-01,2021-04-04,63156.64,Unknown,FHA,True,34,4.32946493980925
TXN-04229,LST-5447,BYR-0938,AGT-0175,1827665.23,2020-09-05,2020-10-07,47885.78,Cancelled,Conventional,False,32,2.6200520321765928
TXN-04230,LST-1516,BYR-0864,AGT-0194,562840.74,2023-04-14,2023-05-11,17683.92,Cancelled,Conventional,True,27,3.14190475977272
TXN-04231,LST-3554,BYR-2172,AGT-0292,1839415.49,2023-11-15,2023-12-23,110353.95,Completed,Conventional,False,38,5.999403103863173
TXN-04232,LST-5268,BYR-3764,AGT-0120,1862553.5,2024-03-27,2024-04-24,63058.85,Pending,Conventional,True,28,3.3856128159540115
TXN-04233,LST-0713,BYR-2274,AGT-0025,2352523.63,2021-10-16,2021-11-20,106299.58,Completed,FHA,True,35,4.518533996617072
TXN-04234,LST-2158,BYR-0380,AGT-0111,1981402.28,2021-06-20,2021-07-06,84580.84,Pending,Conventional,True,16,4.268736381993059
TXN-04235,LST-3935,BYR-0702,AGT-0270,1891861.33,2022-10-07,2022-11-07,59467.82,Completed,Conventional,True,31,3.143349835265146
TXN-04236,LST-2782,BYR-2328,AGT-0103,1177884.31,2023-03-15,2023-04-10,49871.25,Completed,FHA,False,26,4.2339684446599
TXN-04237,LST-0561,BYR-0428,AGT-0147,1961486.14,2020-10-26,2020-11-16,58567.66,Cancelled,Jumbo,False,21,2.9858819191044605
TXN-04238,LST-2320,BYR-1602,AGT-0031,2600036.7,2021-01-29,2021-03-02,102900.26,Cancelled,Conventional,True,32,3.9576464439905785
TXN-04239,LST-5146,BYR-0209,AGT-0147,1721956.51,2024-05-28,2024-06-13,65565.11,Cancelled,Conventional,True,16,3.8075938398699742
TXN-04240,LST-4881,BYR-3065,AGT-0168,1749670.8,2021-12-18,2022-01-16,104834.67,Cancelled,Jumbo,True,29,5.991679691974055
TXN-04241,LST-1770,BYR-1467,AGT-0139,1092073.72,2021-09-15,2021-10-22,48149.92,Completed,VA,True,37,4.409035683048943
TXN-04242,LST-4028,BYR-1753,AGT-0276,633929.08,2024-02-26,2024-03-19,33284.89,Pending,Conventional,True,22,5.250569984894841
TXN-04243,LST-2738,BYR-0474,AGT-0032,942837.7,2020-10-11,2020-11-07,55997.26,Cancelled,Conventional,True,27,5.939225807368544
TXN-04244,LST-0030,BYR-0861,AGT-0090,1919546.42,2022-12-17,2023-01-13,75302.86,Unknown,Cash,True,27,3.922950714575582
TXN-04245,LST-2806,BYR-1686,AGT-0220,1792961.7,2022-03-31,2022-04-18,64628.64,Cancelled,Conventional,True,18,3.6045744870066105
TXN-04246,LST-4208,BYR-1081,AGT-0063,1295753.07,2021-08-21,2021-10-03,73196.72,Completed,Conventional,False,43,5.6489713738436285
TXN-04247,LST-3366,BYR-2050,AGT-0227,1931101.03,2023-03-18,2023-04-10,95400.21,Completed,Cash,False,23,4.940197768938066
TXN-04248,LST-0922,BYR-1778,AGT-0146,562366.51,2024-02-07,2024-03-10,31223.07,Completed,Conventional,True,32,5.552085596277773
TXN-04249,LST-3426,BYR-2720,AGT-0087,2012362.88,2024-02-26,2024-03-30,89057.98,Pending,VA,True,33,4.425542772881997
TXN-04250,LST-3860,BYR-1596,AGT-0076,134716.74,2022-04-27,2022-06-10,7116.74,Completed,FHA,True,44,5.282743629336636
TXN-04251,LST-5539,BYR-3436,AGT-0284,1618413.86,2023-07-29,2023-08-17,81476.22,Cancelled,Cash,False,19,5.034325398078338
TXN-04253,LST-3072,BYR-3563,AGT-0134,2092962.2,2024-07-28,2024-08-15,90633.97,Completed,VA,True,18,4.330416000824095
TXN-04254,LST-4589,BYR-1745,AGT-0027,1112125.49,2021-12-03,2022-01-10,29566.53,Cancelled,VA,False,38,2.6585605910354597
TXN-04255,LST-5566,BYR-1396,AGT-0036,1814126.27,2024-04-27,2024-06-06,97646.95,Cancelled,Conventional,False,40,5.3825883906085545
TXN-04257,LST-2466,BYR-0538,AGT-0028,1539563.55,2021-11-09,2021-12-03,82667.49,Pending,VA,True,24,5.369540607791085
TXN-04258,LST-1143,BYR-1448,AGT-0036,770003.92,2021-11-18,2021-12-24,33501.03,Completed,Jumbo,False,36,4.350760967554555
TXN-04259,LST-1908,BYR-2895,AGT-0029,627432.72,2024-04-29,2024-05-29,18925.47,Cancelled,Conventional,True,30,3.0163345641266526
TXN-04260,LST-1918,BYR-1623,AGT-0215,937653.81,2023-07-12,2023-07-30,53022.26,Cancelled,FHA,True,18,5.654779987509462
TXN-04261,LST-4091,BYR-2120,AGT-0156,541911.17,2024-03-14,2024-04-25,21715.69,Completed,Conventional,True,42,4.007241629656757
TXN-04262,LST-5555,BYR-3838,AGT-0150,1581008.05,2020-09-08,2020-09-27,44163.96,Cancelled,Conventional,True,19,2.7934051316184
TXN-04263,LST-2332,BYR-2660,AGT-0071,297606.63,2022-06-14,2022-07-19,13216.78,Cancelled,Cash,True,35,4.441023373706425
TXN-04264,LST-4538,BYR-1442,AGT-0196,1409326.85,2020-02-29,2020-04-02,67833.22,Completed,VA,True,33,4.813164526028863
TXN-04265,LST-1916,BYR-2156,AGT-0097,147035.54,2022-04-11,2022-05-03,5508.57,Completed,Conventional,True,22,3.7464207633066127
TXN-04266,LST-2313,BYR-2312,AGT-0257,1105143.89,2021-03-02,2021-03-24,36176.68,Cancelled,Cash,True,22,3.273481428739565
TXN-04267,LST-5282,BYR-0689,AGT-0272,1919321.6,2022-02-11,2022-03-07,91844.87,Cancelled,Conventional,True,24,4.785277777314651
TXN-04268,LST-3667,BYR-2917,AGT-0151,2394299.26,2021-11-14,2021-11-30,124330.93,Completed,USDA,False,16,5.192789893774599
TXN-04269,LST-5928,BYR-3840,AGT-0068,394144.48,2021-12-13,2022-01-08,13914.96,Pending,USDA,False,26,3.5304211288205787
TXN-04270,LST-1817,BYR-1015,AGT-0278,1584169.58,2022-08-10,2022-08-29,58118.73,Unknown,Conventional,False,19,3.6687189764116037
TXN-04271,LST-1961,BYR-2605,AGT-0162,748894.68,2020-08-07,2020-09-13,32611.85,Pending,Jumbo,True,37,4.354664396868194
TXN-04272,LST-0637,BYR-2472,AGT-0198,727869.45,2022-08-23,2022-10-04,27164.37,Pending,Conventional,True,42,3.7320387605222343
TXN-04273,LST-4827,BYR-0957,AGT-0085,1306963.86,2023-02-22,2023-03-10,41435.54,Cancelled,FHA,True,16,3.170366164524243
TXN-04274,LST-5244,BYR-1452,AGT-0232,1165746.46,2021-01-26,2021-03-10,36636.19,Pending,Conventional,True,43,3.14272367595266
TXN-04275,LST-4519,BYR-0162,AGT-0068,1006488.16,2022-01-16,2022-02-20,58175.04,Pending,Cash,True,35,5.780002419501884
TXN-04276,LST-0259,BYR-0472,AGT-0256,2487629.71,2024-09-10,2024-09-27,103392.25,Pending,Cash,True,17,4.156255635007672
TXN-04277,LST-1314,BYR-3801,AGT-0300,2898589.41,2020-09-18,2020-10-14,157649.11,Completed,FHA,True,26,5.43882170603804
TXN-04278,LST-5260,BYR-3268,AGT-0262,705305.46,2024-07-10,2024-08-03,23640.25,Cancelled,Conventional,True,24,3.351774704820802
TXN-04279,LST-4323,BYR-3426,AGT-0273,1671842.62,2023-12-31,2024-01-24,89943.1,Cancelled,Conventional,True,24,5.379878400276696
TXN-04280,LST-0288,BYR-2317,AGT-0196,1248041.93,2022-12-07,2023-01-12,35604.22,Pending,FHA,True,36,2.8528063956953753
TXN-04281,LST-4146,BYR-1990,AGT-0042,1098401.49,2023-11-06,2023-11-21,27530.41,Cancelled,Conventional,True,15,2.506406833078859
TXN-04282,LST-3525,BYR-2829,AGT-0128,2568733.87,2024-07-30,2024-08-17,77534.41,Completed,Jumbo,True,18,3.0183901456479023
TXN-04283,LST-4856,BYR-0701,AGT-0143,680571.12,2024-03-10,2024-04-12,20035.34,Completed,Cash,False,33,2.943900998913971
TXN-04284,LST-0133,BYR-1913,AGT-0224,2321785.5,2022-07-22,2022-08-09,82237.67,Completed,FHA,True,18,3.5420011883096008
TXN-04285,LST-2113,BYR-0498,AGT-0159,1981627.93,2023-01-13,2023-02-23,68953.89,Pending,Conventional,True,41,3.479658767223775
TXN-04286,LST-1445,BYR-3157,AGT-0028,1348449.9,2022-09-02,2022-10-16,47108.78,Cancelled,Conventional,True,44,3.493550631729069
TXN-04287,LST-0398,BYR-2421,AGT-0095,1420892.09,2024-01-07,2024-01-22,61987.0,Completed,Conventional,False,15,4.3625410005625405
TXN-04288,LST-1517,BYR-1739,AGT-0021,2407151.74,2023-05-04,2023-05-20,88016.48,Pending,Cash,True,16,3.6564574861408605
TXN-04289,LST-1529,BYR-3092,AGT-0012,1128792.07,2023-04-22,2023-05-23,45516.04,Cancelled,FHA,True,31,4.032278504578793
TXN-04290,LST-0775,BYR-3779,AGT-0027,1161716.14,2020-12-18,2021-01-09,32845.13,Cancelled,Cash,True,22,2.827293937742829
